bhsa_node,french_tense
183766,
183808,
183810,
183814,
183817,
183841,
183864,
183866,
183884,
184263,imparfait
184288,passé_simp
185182,
185229,
185665,
185757,
185764,
185802,
185809,
185814,
185822,
185826,
185842,
185845,
185855,
186080,
186082,
186084,
186089,
186592,
186605,
186607,
186726,passé_simp
186817,
186832,passé_simp
186852,
187545,
187657,
187666,
187684,
187695,
187879,
187891,
187937,
187941,imparfait
187946,
187970,
187989,
188002,
188018,
188278,
188303,imparfait
189105,
189858,
189862,
189872,
189957,
190044,
190046,
190052,
190054,
190076,
190399,
190524,imparfait
190527,imparfait
190549,
190563,
190572,
190623,
190828,
190837,
190848,
191633,
191761,
191763,
191792,
191809,
192036,
192044,
192052,
192238,
192397,passé_simp
192534,imparfait
192582,
192594,
192820,
192906,
192967,
193268,passé_simp
193411,
193424,
193472,
193475,
193488,
193899,
193936,
193979,
194123,
194219,
194885,
195909,imparfait
196166,
196207,
196214,
196220,
196226,
196379,passé_simp
196540,
196542,
196550,
196691,
197093,
197591,
197693,
197718,
197720,
197726,
197732,
197752,
197916,
197975,
198335,
198337,
198884,
199015,
199022,
199038,
199187,
199193,
199751,
199811,
200270,
200281,
200283,
200288,
200294,
200299,
200303,
200313,
200317,imparfait
200387,
200393,
200407,
200412,
200425,
200879,
201099,
201169,
201179,
202153,
202169,
202178,
202772,imparfait
202820,imparfait
202911,
203446,
203764,passé_simp
203851,
203864,
203936,passé_simp
206040,
206580,passé_simp
206585,passé_simp
206590,passé_simp
206648,
207002,
207006,
207279,
207365,passé_simp
207501,
207510,
207555,
207558,
207562,
207774,passé_comp
207859,
207903,passé_comp
207927,
207978,
207987,
208026,
208036,
208101,
208272,
208301,
208320,
208358,
208573,
208603,
208750,
208777,passé_simp
208784,imparfait
208786,imparfait
208788,passé_simp
208952,
208964,
208975,
208979,
208984,
208989,
209657,passé_comp
209737,
209935,passé_simp
209940,
210061,
210100,passé_simp
210193,passé_simp
210238,passé_simp
210292,passé_simp
210632,
211163,passé_simp
212040,passé_simp
212045,passé_simp
212099,
212193,passé_comp
212358,
212367,
212514,
212524,
212542,
212561,
212567,
212571,
212601,
212606,
212611,
212721,
212725,
212803,
212808,
212812,
212827,
212962,
212970,
213163,
213242,
213275,
213277,
213280,
213286,
213336,
213379,
213508,
213514,
213526,
213575,
213625,
213665,
213671,
213706,
213871,
213879,
213960,
214020,imparfait
214025,
214107,
214133,
214174,
214176,
214204,
214210,
214222,
214224,
214324,
214485,passé_simp
214554,
214579,
214581,
214633,
214647,
214667,
214726,
214856,
214861,
214866,
214871,
214876,
214964,
214988,
214992,
214994,
214996,
214998,
215006,
215016,passé_comp
215090,
215096,
215100,
215102,
215109,
215223,
215294,
215298,
215489,
215698,
215818,
215828,
215830,
215849,
215863,
215883,
215955,
215962,
215979,
215984,
216001,
216074,
216088,
216099,
216134,
216139,
216146,
216158,
216168,
216205,
216241,
216258,
216262,
216305,
216311,
216324,
216343,
216363,
216370,
216378,
216383,
216388,
216409,
216443,
216452,
216583,passé_comp
216639,
216648,
216684,
216754,
216791,
216795,
216799,
216808,
216832,
216837,
216841,
216846,
216851,
216854,
216858,
216870,
216875,
216879,
216900,
216909,
217131,
217134,
217139,
217145,
217158,
217166,
217201,
217274,
217283,
217481,
217532,
217538,
217619,passé_comp
217658,
217668,
217699,
217722,
217732,
217737,passé_comp
217757,
217771,
217781,
217789,
217868,
217929,
217932,
217936,
218063,
218086,
218144,
218147,
218159,
218164,
218179,
218188,
218205,
218223,
218232,
218234,
218238,
218260,
218264,
218279,
218287,
218347,
218383,
218385,
218397,
218464,
218490,
218492,
218497,
218507,
218512,
218517,
218519,
218527,
218531,
218534,
218546,
218555,
218626,
218689,
218691,
218700,
218816,
218825,
218964,
219197,
219282,
219290,
219297,
219305,
219316,
219327,
219334,
219339,
219344,
219350,
219358,
219400,
219402,
219404,
219594,
219601,
219633,
219643,
219647,
219658,
219695,
219698,
219701,
219794,
219933,
219981,passé_comp
219986,
219990,
219996,
220020,
220026,
220035,imparfait
220039,
220139,
220160,
220190,
220211,
220243,passé_comp
220252,
220264,
220551,
220589,
220649,
220652,
220723,
220748,
220772,
220783,
220796,
220852,
221017,
221040,
221043,
221045,
221047,
221109,
221118,
221127,
221142,
221167,
221254,
221260,
221270,passé_comp
221309,
221340,
221344,
221349,
221354,
221360,
221364,
221368,
221378,
221390,
221403,
221428,
221451,
221461,
221475,
221550,
221557,
221571,
221616,
221632,
221670,
221683,
221703,
221719,
221722,
221775,
221785,
221837,
222029,
222160,
222174,
222198,
222215,
222229,
222264,
222285,
222380,
222413,
222503,
222529,
222532,
222590,
222593,
222620,
222632,
222648,
222676,
222860,
222873,
222885,
222900,
222914,
222984,
223005,
223070,
223300,
223305,
223311,passé_comp
223377,
223385,
223405,
223414,
223440,
223451,
223470,
223479,
223487,
223501,
223510,
223512,
223656,
223676,
223712,
223719,
223733,
223864,
223868,
224133,
224339,
224348,
224393,
224396,
224400,
224694,
224738,
224760,
224777,
224811,
224820,
224859,
224869,
224934,
225092,
225127,
225221,
225275,passé_comp
225519,
225549,
225626,
225637,
225641,
225653,
225756,
225764,passé_comp
226115,passé_comp
226752,
226761,
227128,
227130,
227167,
227392,
227473,
227533,
227606,
227619,
227915,
228514,
228692,
229018,
229250,
229279,
229356,
229473,
229490,
229533,
229543,
229558,
229599,
229611,
230056,
230278,
230458,
230504,
230506,
230958,
230963,
231231,
231233,
231235,
231263,
231302,
231388,
231397,
231451,
231456,
231545,
231777,
231880,
232059,
232076,imparfait
232113,
232124,
232128,
232136,
232149,
232159,
232178,
232188,
232203,
232208,
232456,
232577,
232653,
232683,
232685,
232687,
232775,
232791,
232841,
232847,
232854,
232870,
232879,
232887,
232918,
232936,
232960,
232986,
233081,
233091,imparfait
233098,passé_simp
233106,
233109,
233159,
233169,
233257,
233265,
233274,
233395,
233447,
233629,passé_comp
234053,
234074,
234091,
234107,
234117,
234124,
234163,
234236,
234243,
234321,
234325,
234367,
234370,
234372,
234375,
234419,
234609,passé_comp
234650,
234671,
234678,
234699,
234720,
234722,
234731,
234737,
234775,
234821,
234823,
234827,
234831,
234861,
234868,
234955,
234977,
234979,
234996,
235254,
235256,
235273,
235296,
235298,
235347,
235369,
235682,
236014,
236018,
236188,
236239,
236247,
236302,
236312,
236316,
236322,
236328,
236332,
236376,
236565,
236576,
236619,
236703,
236720,
236749,
237020,
237363,
237397,
237438,
237451,
237528,
237861,
237965,
238046,
238056,
238157,
238211,
238219,
238314,
238369,
238371,
238384,
238468,
238496,
238624,
238676,
238687,
238767,
238780,
238786,
238806,
238848,passé_comp
238895,
238902,
238923,
238981,
239024,
239054,
239325,
239508,
239582,
239675,
239679,
239690,
239786,
239860,
240196,
240313,
240339,
240348,
240388,
240396,
240462,
240583,
240590,
240597,
240695,
240874,
241109,
241115,
241117,
241126,
241150,
241159,
241176,
241181,
241395,
241412,
241424,
241463,
241511,
241515,
241519,
241667,
241730,
241732,
242029,
242034,
242191,
242198,
242235,
242268,
242371,imparfait
242452,
242568,
242579,
242596,
242601,
242688,
242738,
242824,
242839,
242866,
242914,
242932,
242986,
243001,
243010,
243043,
243111,
243162,
243171,
243200,
243209,
243222,
243240,
243244,
243262,
243423,
243444,
243480,
243500,
243531,
243566,
243597,
243605,
243668,
243673,
243692,
243715,
243729,passé_simp
243795,
243806,
243829,
243840,
243887,
244130,
244145,
244155,
244164,
244218,
244227,passé_comp
244280,
244292,
244305,
244320,
244341,
244367,
244378,
244442,
244616,
244633,
244636,
244641,
244668,
244670,
244672,
244743,
244753,
244763,
244874,
244889,
245020,
245029,
245050,
245120,
245179,
245187,
245189,
245216,
245251,
245280,
245288,
245293,
245304,
245312,
245377,
245446,
245453,
245457,
245462,
245471,
245488,
245521,
245598,
245624,imparfait
245626,imparfait
245760,
245803,
245828,
245881,
245980,
245985,
245987,
245989,
245993,
246012,
246018,
246021,
246023,
246091,
246168,
246207,
246238,
246582,
246588,
246606,
246645,
246695,
246699,
246715,
246850,
246856,
246863,
246868,
246873,
246883,
246941,
246969,
247074,passé_comp
247177,
247191,
247209,
247211,
247222,
247240,
247251,
247262,
247286,
247292,
247331,
247358,
247370,
247372,
247374,
247580,
247607,
247619,
247669,
247739,
247787,
247789,
247794,
247820,
247876,
247909,
247924,
247960,
248509,
248513,
248545,
248588,
248621,
248640,
248648,
248738,
248741,
248754,
248756,
248762,
248764,
248861,
249043,
249045,
249367,
249379,
249407,
249683,
249722,
249725,
249727,
249730,imparfait
249733,
249736,
249743,
249748,
249752,
249770,
249837,
249850,
249863,
249955,
249959,
250076,
250247,
250257,
250266,
250308,
250333,
250357,
250392,
250395,
250397,
250424,
250494,
250535,
250545,
250552,
250557,
250562,
250572,
250577,
250586,
250588,
250603,
250693,
250700,
250713,
250761,
250821,
250831,
250837,
250839,
250844,
250863,
250885,
250890,
250892,
250896,
250948,
250960,
251093,
251102,
251130,
251144,
251209,
251274,
251403,
251415,
251425,
251535,
251554,
251795,
252120,
252122,
252133,
252143,
252156,
252363,
252370,
252374,
252385,
252406,
252430,
252436,
252484,
252659,
252661,
252668,
252677,
252683,
252691,
252703,
252729,
252731,
252893,
252925,
253139,
253182,
253188,
253205,
253478,
253482,
253592,
253602,
253653,
253664,
253709,
253716,
253719,
253721,
253758,
253761,
253769,
253997,
254241,
254295,
254340,
254343,
254985,
254992,
255030,
255041,
255243,
255247,
255254,
255256,
255287,imparfait
255296,
255306,
255396,passé_simp
255399,
255632,
255634,
255640,
255656,
255872,
256072,
256085,
256098,
256108,
256141,
256197,passé_comp
256266,
256269,
256292,
256353,
256702,
256731,
256740,
256770,
256857,
257266,
257273,
257881,
258009,imparfait
258015,
258061,
258064,
258134,
258139,
258231,
258296,
258546,
258565,
258576,
258583,
258595,
258600,
258602,
258630,
258637,
258639,
258641,
258653,
258659,
258974,
258989,
259016,
259028,
259479,
259508,
259685,
259801,
259871,
259874,
259876,
260039,
260146,
260192,
260195,
260197,
260227,
260260,
260274,
260278,
260390,
260462,
260482,
260486,
260557,
260561,
260569,
260742,
260747,
260850,
260893,
260970,
260990,
261002,
261016,
261106,
261151,
261159,
261170,
261232,
261307,
261430,
261548,
261621,
261627,
261666,
261689,passé_comp
261711,
261721,
261737,
261785,
261796,
261815,
261827,
261836,
261845,
261850,
261859,
261969,
262041,
262054,
262097,
262211,
262217,
262453,
262456,
262462,
262467,
262503,
262527,
262532,
262548,
262555,
262560,
262576,
262664,passé_comp
262761,
262766,
262798,
262897,
262985,
263072,
263076,
263080,
263086,passé_comp
263092,
263098,passé_comp
263104,passé_comp
263110,passé_comp
263116,passé_comp
263122,passé_comp
263128,
263161,
263166,
263171,
263330,
263376,
263380,
263384,
263388,
263415,
263419,
263483,
263489,
263532,
263559,
263574,
263644,
263686,
263691,
263706,passé_comp
263717,
263727,
263769,
263833,
263835,
263843,
263870,
263884,
263889,
263905,
264704,passé_simp
264709,passé_simp
265391,
265409,
265451,
265592,
265716,
265719,
265824,
265829,
265895,passé_simp
265898,
266014,
266027,
266047,
266072,
266077,
266083,
266087,
266091,
266095,
266110,
266120,
266125,
266130,
266145,
266176,
266181,
266185,
266192,
266219,
266253,
266259,
266379,
266395,
266416,
266421,
266438,
266445,
266450,
266466,
266487,
266494,
266503,
266510,
266602,
266611,
266638,
266642,
266713,
266716,
266720,
266722,
266750,
266801,
266806,
266813,
266845,
266876,
266879,
266882,
266885,
266891,
266900,
266921,
266923,
266926,
266929,
266932,
266937,
266942,
266957,
266984,
266996,
267067,
267071,
267112,
267117,
267131,
267167,
267171,
267175,
267198,
267245,
267249,
267253,
267275,
267412,
267415,
267438,
267441,
267505,
267520,
267522,
267526,
267530,
267534,
267550,
267554,
267558,
267562,
267567,
267581,
267616,
268066,
268177,
268267,passé_simp
268269,imparfait
268960,
268995,
269000,
269006,
269019,
269042,
269161,
269167,
269176,
269182,
269185,
269195,
269206,
269213,
269226,
269229,
269376,
269391,
269418,
269572,
269577,
269581,
269610,
269621,
269627,
269650,
269676,
269723,
269751,
269821,
269888,
269954,
269984,
269993,
270024,
270089,
270108,
270116,
270121,
270124,
270126,
270130,
270135,
270193,
270275,
270281,
270293,
270297,
270311,
270348,
270354,
270400,
270424,
270502,
270516,
270524,
270531,
270536,
270546,
270557,
270562,
270568,
270595,
270625,
270629,
270634,
270638,
270644,
270672,
270674,
270719,
270726,
270763,
270838,
270845,passé_comp
270859,
270869,
270959,
270990,
271003,
271013,
271039,
271367,passé_comp
271677,
271683,
271687,
271692,
271699,
271705,
271710,passé_simp
271713,
271716,
271720,
271724,
271729,
271733,
271739,
271743,
271749,
271757,
271767,
271771,
271775,
271990,
272013,
272089,
272101,
272110,
272115,
272119,
272132,
272142,
272148,
272155,
272194,
272348,
272478,passé_comp
272481,
272537,passé_comp
272569,
272573,
272577,
272581,
272584,
272610,
272620,
272629,
272636,
272649,
272652,
272655,
272660,
272671,
272689,
272696,
272771,passé_simp
272855,
272861,
272910,
273023,
273092,
273097,passé_simp
273132,
273140,
273152,
273171,
273195,passé_simp
273198,
273236,
273322,
273496,
273578,
273610,
273773,
273816,
273950,
273985,
274004,
274101,
274275,
274281,
274301,
274308,
274330,
274336,
274343,
274363,
274443,
274452,
274459,
274482,
274494,
274503,
274552,
274569,
274583,
274591,
274636,
274646,
274651,
274675,
274703,
274712,
274718,
274722,
274726,
274737,
274752,
274899,
275011,
275099,
275106,
275118,
275164,
275173,
275218,
275223,
275237,
275425,
275427,
275433,
275438,
275442,
275448,
275525,
275527,
275530,
275533,
275539,passé_comp
275553,
275671,
276049,
276080,
276099,passé_comp
276104,
276108,
276112,
276138,
276142,
276146,
276183,
276188,
276192,
276197,
276221,
276258,
276261,
276398,passé_comp
276401,
276506,
276526,
276532,
276542,
276550,
276611,
276754,
276757,
276797,
276942,
276969,
276973,
276978,
276991,
277049,
277054,
277076,
277119,
277123,
277134,
277148,
277181,
277188,
277193,
277199,
277245,
277262,
277283,
277291,
277296,
277302,
277313,
277323,
277332,
277369,
277373,
277380,
277388,
277440,
277451,
277455,
277458,
277462,
277481,
277498,
277540,
277544,
277548,
277604,
277607,
277610,
277627,
277637,
277677,
277686,
277701,
277705,
277708,
277712,
277745,passé_comp
277776,
277782,
277790,
277805,
277841,
278248,
278264,
278281,
278285,
278288,
278296,
278302,
278465,
278471,
278478,
278528,
278580,passé_comp
278698,
278707,
278711,
278720,
278723,
278731,
278741,
278764,
278785,
278792,
278802,
278807,
278810,
278813,
278827,
278869,
278896,
278901,
278907,
278920,
278952,
278974,passé_comp
278984,
278998,
279004,
279012,
279030,
279061,
279081,
279088,
279111,
279116,
279124,
279141,
279163,
279239,
279242,
279245,
279248,
279285,
279300,
279329,
279339,
279342,
279369,
279373,
279387,
279400,
279410,
279432,
279446,
279467,
279472,
279478,
279482,
279490,
279505,
279508,
279521,
279527,
279531,
279536,
279541,
279548,
279553,
279596,
279610,
279615,
279677,
279688,
279695,
279702,
279707,
279713,
279719,
279724,
279730,
279740,
279752,
279758,
279765,
279771,
279961,
280155,
280207,
280237,
280246,
280250,
280260,
280267,
280274,
280281,
280286,
280299,
280304,
280326,
280334,
280350,
280365,
280392,
280397,
280401,
280450,
280457,
280759,
280780,
280808,
280816,
280825,
280831,
280840,
280845,
280850,
280933,
280938,
281035,
281098,
281120,
281124,passé_simp
281160,
281178,passé_simp
281181,
281190,passé_simp
281198,
281387,
281395,
281399,
281406,
281441,
281474,
281503,
281516,
281537,
281716,
281722,
281734,
281752,
281756,
281773,
281788,
281793,
281798,
281802,
281942,
281972,
281982,
281988,
281993,
282024,
282029,
282036,
282043,
282048,
282055,
282064,
282076,
282082,
282092,
282113,
282120,
282142,
282186,
282197,
282201,
282213,
282258,
282267,
282273,
282295,
282313,
282325,
282337,
282343,
282369,passé_comp
282407,
282420,
282446,
282569,
282639,
282642,
282644,
282646,
282654,
282662,
282668,
282670,
282672,
282677,
282681,
282686,
282693,
282695,
282884,
282899,
282914,
282920,
282927,
282932,
282937,
282948,
282959,
282967,
282978,
282988,
282990,
282999,
283010,
283016,
283021,
283029,
283049,
283060,
283096,
283101,
283119,
283144,
283163,
283201,
283225,passé_simp
283268,
283292,
283294,
283298,
283302,
283306,
283310,
283312,
283317,
283336,
283366,
283390,
283427,
283434,
283446,
283452,
283458,
283474,
283478,
283480,
283485,
283491,
283546,
283588,
283595,
283600,
283605,
283636,
283641,
283646,
283694,
283703,
283706,
283735,
283738,
283753,
283771,
283780,
283782,
283785,
283793,
283797,
283808,
283849,
283863,
283865,
283870,
283926,
283962,
283967,
283993,
284004,
284008,
284100,
284122,
284142,
284159,
284203,
284244,
284277,
284281,
284292,
284307,
284335,
284337,
284339,
284345,
284357,
284371,
284373,
284375,
284380,
284385,
284432,
284444,
284465,
284477,
284487,
284492,
284494,
284514,
284539,
284543,
284550,
284577,
284586,
284591,
284602,
284608,
284644,
284651,
284655,
284673,
284713,
284716,
284736,
284741,
284751,passé_comp
284766,
284773,
284788,
284803,
284853,
284858,
284863,
284889,
284895,
284903,
284915,
285515,passé_simp
285740,
286140,passé_simp
286237,imparfait
286239,imparfait
286280,
286386,passé_simp
286418,passé_simp
287017,
287021,
287028,
287036,passé_simp
287046,imparfait
287290,
287312,
287332,
287380,
287552,
287577,
287581,
287597,
287600,
287602,
287609,
287632,
287658,
287663,
287669,
287700,
287703,
287711,
287731,
287775,
287856,
287868,
287972,
287975,
288016,
288032,
288052,
288059,
288098,
288122,
288126,
288193,
288200,
288361,
288529,
288550,
288755,
288896,
288901,
288909,
288946,
288970,
289097,
289107,
289113,
289122,
289128,
289138,
289352,
289361,
289375,
289377,
289485,
289492,
289833,
289838,
289847,
289851,
289865,
289880,
289888,
289955,
289982,
289996,
290042,
290133,
290144,
290164,
290180,
290218,
290333,
290386,
290415,
290497,
290538,
290581,
290588,
290676,
290783,
290994,
291002,
291007,
291014,
291051,
291095,
291110,
291125,
291133,
291138,
291180,
291185,
291190,
291195,
291237,
291245,
291253,
291258,
291301,
291310,
291333,
291344,
291358,
291362,
291367,
291395,
291399,
291403,
291417,
291430,
291447,
291461,
291493,
291497,
291502,
291516,
291521,
291525,
291565,
291571,
291575,
291670,
291679,
291736,
291769,
291773,
291779,
291823,
291831,
291839,
292055,
292220,
292372,
292461,
292498,
292781,
292786,
292822,
292903,
292977,
293046,
293114,
293167,
293179,
293212,
293278,
293384,
293389,
293392,
293474,
293626,
294168,
294614,
294616,
294716,
294735,
294756,
294821,
294826,
294833,
294857,
294862,
294879,
294899,
294909,
294937,
294973,
295022,
295028,
295033,
295137,
295142,
295153,
295200,
295273,
295288,
295299,
295309,
295337,
295374,
295426,
295431,passé_comp
295457,
295463,
295467,
295471,
295481,
295508,
295514,
295517,
295527,
295532,
295562,
295568,
295589,
295601,
295606,
295632,
295638,
295651,
295683,
295688,
295693,
295703,
295743,
295748,
295910,
296138,
296142,
296196,
296201,
296206,
296211,
296220,
296225,
296266,
296281,
296360,
296381,imparfait
296608,
296781,
296826,
296830,
296834,
296840,
296914,
296928,
296955,
297047,
297068,
297073,
297082,
297084,
297095,
297106,
297109,
297123,
297182,
297213,
297262,imparfait
297329,
297337,
297545,
297635,
297640,
297646,
297648,
297653,
297663,
297670,
297678,
297688,
297699,
297715,
297739,
297781,
297791,
297859,
297877,
297894,
297896,
297918,
297923,
297929,
297995,
298017,
298064,
298071,
298098,
298111,
298121,
298127,imparfait
298131,
298133,
298136,
298140,
298143,
298147,
298284,
298294,
298312,
298436,
298438,
298440,
298451,
298454,
298460,
298474,
298477,
298489,
298501,
298539,
298550,
299249,
299253,
299586,
299588,
299593,
299637,
299647,
299832,
299835,
299839,
299841,
299884,
300001,
300097,
300145,
300154,
300163,
300168,
300175,
300180,
300184,
300188,
300291,
300311,
300315,
300319,
300350,
300355,
300362,
300382,
300435,
300448,
300508,
300513,
300568,
300572,
300639,
300641,
300651,
300659,
300673,
300682,
300696,
300709,
300737,
300761,
300763,
300776,
300785,
300790,
300793,
300797,
300801,
300811,
300825,
300830,
300833,
301253,
301320,
301607,
301609,
301623,passé_comp
301737,passé_comp
301749,passé_comp
301854,
301864,
301917,
301943,
301948,
301955,
301959,
301961,
301965,
301971,
302060,
302142,
302291,
302296,
302301,
302353,
302592,
302659,
303128,
303140,
303150,
303223,
303229,
303246,
303267,
303306,
303319,
303338,
303347,
303353,
303414,
303419,
303428,
303549,
303554,
303565,
303585,
303694,
303947,
303955,
303979,
304061,
304070,
304253,passé_simp
304274,passé_comp
304278,
304609,
304615,
304621,
304709,
304817,
304828,
304943,
304947,
304953,
304958,
304982,
305021,
305350,
305356,
305582,
305587,
305601,
305607,
305618,
305623,
305627,
305634,
305644,
305803,
305856,
306019,
306047,
306060,
306062,
306219,
306235,
306240,
306379,
306381,
306564,
306572,
306582,
306587,
306590,
306601,
306620,
306635,
306637,
306641,
306677,
306682,
306689,
307005,
307010,
307096,
307099,
307104,
307229,
307240,
307257,
307401,
307425,
307463,
307525,
307551,
307560,
307565,
307569,
307579,
307585,
307595,
307642,
307651,
307655,
307705,
307712,
307721,
307734,
307743,
307745,
307749,
307754,
307762,
307858,passé_comp
307879,
307890,
307895,
307899,
307909,
307913,
307925,
307930,
307938,
307950,imparfait
307964,
307968,
307970,
307990,
307996,
308002,
308007,
308015,
308116,
308403,
308423,
308464,passé_simp
308498,
308510,
308517,
308548,
308570,
308588,
308601,
308607,
308639,imparfait
308716,
308752,
308758,
308773,
308781,
308803,
308817,
308827,
308852,
308858,
308876,
308884,
308891,
308919,
308924,
308935,
308939,
308947,
308964,
308967,
308980,
308998,
309011,
309020,
309030,
309044,
309051,
309064,
309077,
309084,
309117,
309150,
309152,
309175,
309183,
309221,
309233,
309238,
309250,
309294,
309307,
309327,
309412,
309426,
309439,
309444,
309447,
309476,
309526,
309578,
309590,
309719,
309724,
309730,
309741,
309807,
309813,
309831,
309838,
309842,
309998,
310047,
310085,
310102,
310110,
310121,
310147,
310195,
310201,
310206,
310216,
310224,
310239,
310245,
310309,
310322,
310374,
310381,
310407,
310426,
310488,
310501,
310513,
310515,
310537,
310546,
310563,
310574,
310576,
310581,
310632,
310645,
310685,
311424,
311427,
311879,
312631,
313014,
313325,
313426,
313618,
313697,
313956,
314180,
314305,
314417,
314589,
314665,
315624,
315633,
315680,
315950,
316269,
316321,
316331,
316356,
316691,
316807,
317245,passé_comp
317281,
318173,
318495,
318517,
318836,passé_comp
319131,
319202,passé_comp
320818,
321097,
321984,
321987,
322189,
322619,
323216,
323273,
323370,
323838,imparfait
323840,imparfait
323842,imparfait
323881,
324520,
325403,
325464,
325761,
325952,
325970,
326006,
326032,
326289,
326295,
327287,
329449,
330054,
330056,
330555,
330559,
333219,
333425,
333797,passé_simp
333817,passé_simp
334040,
334049,
334106,
334249,
334782,
335000,
335055,
335786,
336029,
336087,imparfait
336090,
336096,
336098,imparfait
336121,imparfait
336126,imparfait
336137,
337343,
337534,
337539,
337545,
337884,
337888,
337891,passé_comp
337982,imparfait
338065,
338121,
338125,
338235,imparfait
338423,
338535,imparfait
338545,
338714,
338725,
338932,
338953,
338977,
338982,
338987,
338992,
339604,
339626,
339856,
340197,passé_comp
340234,passé_comp
340345,
340538,
340779,passé_comp
341220,passé_comp
341222,
341602,
341712,
341760,
342143,
342169,
342784,passé_comp
342934,imparfait
343054,
343068,imparfait
343687,
343986,
344210,
344220,
344232,
344417,
344602,
344778,
345348,
345851,
346669,
346723,
347239,
347661,
347663,
347682,
347925,imparfait
348118,
348127,
348343,
348450,
348702,
348705,
349277,
349290,
349314,
351288,
351708,
351773,
351776,
352161,
352387,
352733,
352738,
352931,
352950,
353007,
353077,
353332,
353474,
353517,
353538,
353542,
353632,
353701,
353879,
353888,
354200,
354554,
354557,passé_comp
354946,
354948,
355194,
355223,
355225,
355232,
355234,
355245,
355362,
355365,
356007,
356354,
356411,
356423,
356425,
356430,
356541,
356546,
356595,
356597,
356803,
356805,
356807,
356811,
356831,
356839,
356841,
356844,
356924,
356992,
357007,
357292,imparfait
357488,
357816,
357910,
358010,
358304,
359317,
359321,
359460,passé_comp
359529,
359656,passé_comp
359722,passé_comp
359724,
359766,passé_comp
359797,passé_comp
359820,passé_comp
359851,
359861,passé_comp
359879,
359916,
359938,passé_comp
359982,passé_comp
360070,
360072,
360322,
360324,
360523,passé_comp
360548,
360618,
360662,
360748,
360969,
361090,
361099,
361157,
361211,
362070,imparfait
362184,
362257,passé_comp
362676,passé_simp
362681,passé_simp
362684,
362689,imparfait
362695,passé_simp
362714,
362785,
363247,
363271,
363286,
363291,
363297,
363304,
363355,
363380,
363426,passé_comp
363428,
364142,
364455,
364688,
364768,passé_simp
365945,
366416,
367398,
368147,
368158,
368167,
368742,
368783,
368795,
369123,
369731,passé_simp
369762,
369795,
369836,
370319,
375275,imparfait
375279,imparfait
375333,
375455,
375471,
375473,
375515,
375672,
375682,
375684,
375686,
375695,
375743,
375856,passé_comp
375859,
376365,
376409,
376460,passé_simp
376572,
376755,passé_comp
376786,imparfait
376966,
376970,
376974,
377021,
377068,
377086,
377089,
377115,
377122,
377129,
377134,
377137,
377139,
377152,
377154,
377161,
377165,
377171,
377178,
377184,
377189,
377231,
377241,
377293,
377315,
377318,
377333,
377335,
377340,
377361,
377372,
377376,
377401,
377403,
377415,
377480,
377517,
377519,
377527,
377542,
377547,
377549,
377551,
377556,
377558,
377570,
377576,
377580,
377596,
377605,
377624,
377652,
377671,
377726,
377738,
377772,
377776,
377778,
377780,
377813,
377841,
377862,
377887,
377973,
378091,
379376,imparfait
380931,
382083,passé_simp
382254,imparfait
382317,passé_comp
382413,passé_comp
382618,
382624,
382653,passé_comp
383623,
383626,
383629,
383642,
384189,
384251,
384955,
385108,
385110,
385383,
385573,
385983,
386176,
386205,
386207,
387896,
387901,passé_comp
387905,
388490,
388969,passé_comp
389150,
390306,passé_simp
390531,passé_simp
391223,
392948,
392952,
392956,
395298,passé_simp
395631,
396409,
396781,
397463,passé_simp
398899,
398908,
398981,
399226,
400283,
400394,
400406,
400412,
400414,
400443,
400456,
400465,
400474,
400482,
400513,
400584,
401267,
401412,
401423,
401985,
402686,
402723,
402736,
402738,
402890,
402903,passé_comp
402955,
403439,
405569,imparfait
405676,
405721,
406496,
406982,passé_comp
407877,
409367,
409425,
409449,
409451,
409458,
409464,
409481,
409483,
409516,
409518,
409522,
409524,
409539,
409545,
409567,
409574,
409588,
409606,
409667,
409683,
409685,
409738,
409755,
409757,
409773,
409823,
409841,
409851,
409863,
409866,
409871,
409879,
409889,
409891,
409901,passé_comp
409903,
409919,
409940,
409953,
409956,
410341,
410423,
410436,
410468,
410492,
410501,
410503,
410507,
410510,
410556,
410574,
411877,
411879,
411884,
412753,
412822,
412847,
412849,imparfait
413181,
413911,imparfait
415171,
415208,
415390,
415488,
415663,
415757,passé_comp
415917,
415925,
416331,
417769,
418454,imparfait
419382,
419395,
421073,passé_comp
421399,
423079,
423168,imparfait
423945,
423984,imparfait
423986,imparfait
423988,
423990,passé_simp
424203,imparfait
424331,passé_simp
424545,passé_simp
425186,
