bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
141291,PRP|VBD|VBN|JJ,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN|VBN,VBD|VBN|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
141298,,,,,,,,,0,,,0,0,0
141308,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
141327,VBP|VBN,VBP|VBN,PRES,PRES,VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
141354,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,PRP|VBP|VBN|DT|NN,VBP|VBN,PRES PERF,PRES PERF,1,PAST PERF ~ PRES PERF,PAST PERF ~ PRES PERF,0,0,0
141454,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
141463,VBD|VB,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
141483,PRP|VBD|RP,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141643,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141646,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
141657,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
141779,PRP|VBD,VBD,PAST,PAST,PRP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141836,PRP|VBP|JJ,VBP,,,PRP|VBP|VBN|VBG,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,0,,,0,0,0
141858,PRP|VBP|VBN|VBG,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,PRP|VBP|VBN|VBG,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,1,PRES PERF PROG,PRES PERF PROG,1,1,1
141876,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
141897,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
141947,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
141970,VBD|VB|RP,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
141972,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142026,PRP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
142082,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142090,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142096,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP,VBP,PRES,PRES,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
142103,PRP|VBZ,VBZ,PRES,PRES,MD|VB,VB,MOD shall,MOD shall,1,MOD shall ~ PRES,MOD shall ~ PRES,0,0,0
142118,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
142122,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN|JJ,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
142126,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
142131,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
142161,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
142168,NN|IN,,,,VBP|VBN,VBP|VBN,PRES,PRES,0,,,0,0,0
142174,VBP|VBN|PRP|RP,VBP|VBN,PRES PERF,PRES PERF,NN|PRP|RP,,,,0,,,0,0,0
142177,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,RB|RBR,,,,0,,,0,0,0
142180,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
142185,VBZ|JJ,VBZ,PRES,PRES,PRP|NNS|RB,,,,0,,,0,0,0
142272,,,,,,,,,0,,,0,0,0
142287,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|NN,VBD,PAST,PAST,1,PAST ~ PAST did not,PAST,0,1,0
142417,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
142431,VBD|IN|NN,VBD,PAST,PAST,VBD|VBG|IN|NN,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
142492,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142500,VBD,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142605,PRP|VBD|DT|NN,VBD,PAST,PAST,PRP|VBD|MD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142635,VBZ|VBD,VBZ|VBD,PAST,PAST,VBZ,VBZ,PRES,PRES,1,PAST ~ PRES,PAST ~ PRES,0,0,0
142639,VBD|PRP|RB|VB|PRP,VBD|VB,PAST question,PAST,VBD|PRP|RB|VB|PRP,VBD|VB,PAST question,PAST,1,PAST question,PAST,1,1,0
142690,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142712,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142880,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142904,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PERF ~ PAST PROG,PAST PERF ~ PAST PROG,0,0,1
142941,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142946,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
142970,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
142975,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
142982,VBD|VB,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
143009,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143094,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
143113,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143120,PRP|VBD|VB,VBD|VB,PAST did not,PAST,VB,VB,TO INF,TO INF,1,PAST did not ~ TO INF,PAST ~ TO INF,0,0,0
143124,PRP|VBP,VBP,PRES,PRES,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
143154,VBD|JJ,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143180,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143202,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143214,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
143230,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143234,VB|VBP,VB|VBP,PAST,PAST,PRP|VBD|VBP,VBD|VBP,PAST,PAST,1,PAST,PAST,1,1,0
143264,VBD|PRP,VBD,PAST,PAST,VBD|PRP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143295,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
143338,VBZ|VBD,VBZ|VBD,PAST,PAST,VBD|VB|NN,VBD|VB,PAST wh-question,PAST,1,PAST ~ PAST wh-question,PAST,0,1,0
143438,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
143447,PRP|VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
143448,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143459,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143503,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143538,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
143543,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143582,,,,,VBN,VBN,,,0,,,0,0,0
143592,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143621,VBD,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143637,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
143640,PRP|MD,,MOD could,MOD could,PRP|MD,,MOD could,MOD could,1,MOD could,MOD could,1,1,0
143660,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143666,VBD|VB,VBD|VB,PAST wh-question,PAST,VBD,VBD,PAST,PAST,1,PAST ~ PAST wh-question,PAST,0,1,0
143676,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
143685,EX|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143693,VBP|JJ,VBP,PRES,PRES,VBP|JJ,VBP,?IMPV,?IMPV,1,?IMPV ~ PRES,?IMPV ~ PRES,0,0,0
143701,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143734,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
143766,VBD,VBD,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
143782,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN|NN|IN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143785,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
143788,VB|NN,VB,PAST did not,PAST,VB|NN,VB,?PAST did not,?PAST did not,1,?PAST did not ~ PAST did not,?PAST did not ~ PAST,0,0,0
143798,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143814,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143819,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
143825,VBD,VBD,PAST,PAST,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
143908,VBD|VBN,VBD|VBN,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
143967,VBZ|JJ,VBZ,PRES,PRES,VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
144007,PRP|VBD|VBN|RB,VBD|VBN,PAST PERF,PAST PERF,PRP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
144055,PRP|VBP|VBN|RP,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN|RB,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
144093,EX|VBD,VBD,PAST,PAST,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
144100,VBD|JJ,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144111,VBD|VB,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
144112,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
144249,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
144259,PRP|VBD|VBN|RB,VBD|VBN,PAST PERF,PAST PERF,PRP|VBD|RB,VBD,PAST,PAST,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
144279,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBP|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
144314,PRP|VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,PRP|VBP|VBG|RB,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
144336,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
144353,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144357,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144377,VB|RP,VB,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144415,PRP|VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
144421,PRP|VBD,VBD,PAST,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST ~ PAST did not,PAST,0,1,0
144457,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144481,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144488,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144512,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144528,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144543,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144589,PRP|VBD|RP,VBD,,,PRP|VBD,VBD,,,0,,,0,0,0
144611,PRP|VBD,VBD,PAST,PAST,PRP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
144630,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,NN,,,,0,,,0,0,0
144668,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
144699,PRP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144824,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
144840,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
144909,VBD|RB,VBD,PAST,PAST,VBD|RB,VBD,PAST,PAST,1,PAST,PAST,1,1,0
144976,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBD,VBZ|VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
144984,VBD|RB,VBD,PAST did not,PAST,VBD|RB,VBD,PAST did not,PAST,1,PAST did not,PAST,1,1,0
145006,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
145021,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145078,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145091,VBD|JJ,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145117,VBD|VB,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
145148,VBP|JJ,VBP,PRES,PRES,VBP|JJ,VBP,PRES,PRES,1,PRES,PRES,1,1,0
145152,VBP|VB,VBP|VB,PRES do not,PRES,VBP|VB,VBP|VB,PRES do not,PRES,1,PRES do not,PRES,1,1,0
145174,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145203,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
145206,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
145215,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
145402,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
145508,VBD,VBD,PAST,PAST,VBD,VBD,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
145574,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
145589,VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
145591,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145597,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145644,PRP|MD|VB,VB,MOD should,MOD should,VB,VB,TO INF,TO INF,1,MOD should ~ TO INF,MOD should ~ TO INF,0,0,0
145663,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
145688,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
145710,PRP|VBD,VBD,PAST,PAST,PRP|MD|VB,VB,MOD would,MOD would,1,MOD would ~ PAST,MOD would ~ PAST,0,0,0
145762,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145791,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
145868,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
145905,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
145909,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
145914,VBD,VBD,PAST,PAST,VBD|NN|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145919,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145924,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
145999,PRP|VBP|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
146039,VBP|PRP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|PRP|VB,VBP|VB,PRES wh-question,PRES,1,PRES PERF ~ PRES wh-question,PRES ~ PRES PERF,0,0,0
146081,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146084,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146123,,,,,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,0,,,0,0,0
146187,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146229,VBZ|VBD,VBZ|VBD,PAST,PAST,VBZ|VBD,VBZ|VBD,PAST,PAST,1,PAST,PAST,1,1,0
146256,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
146260,PRP|VBD,VBD,PAST,PAST,PRP|VBD|RP,VBD,,,0,,,0,0,0
146265,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
146500,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
146522,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146548,VBD|PRP|VB,VBD|VB,PAST wh-question,PAST,VBP|PRP|VBN,VBP|VBN,PRES PERF wh-question,PRES PERF,1,PAST wh-question ~ PRES PERF wh-question,PAST ~ PRES PERF,0,0,0
146572,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146581,PRP|VBD|RB,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146584,VBD|VBN|VBN,VBD|VBN|VBN,PAST PERF,PAST PERF,VBD|VBN|VBN,VBD|VBN|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
146593,PRP|VBD|VB,VBD|VB,PAST did not,PAST,PRP|VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
146596,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
146614,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
146619,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146643,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
146705,PRP|MD|VB|VBN,VB|VBN,MOD could,MOD could,PRP|VBD|TO|VB|VBN,VBD|VB|VBN,PAST,PAST,1,MOD could ~ PAST,MOD could ~ PAST,0,0,0
146712,VB,VB,TO INF,TO INF,VBZ|VBN,VBZ|VBN,PRES PERF question,PRES PERF,1,PRES PERF question ~ TO INF,PRES PERF ~ TO INF,0,0,0
146755,VBP|PRP|VB,VBP|VB,PRES question,PRES,VBP|PRP|VB,VBP|VB,PRES question,PRES,1,PRES question,PRES,1,1,0
146757,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
146810,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146820,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
146827,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
146835,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
147120,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
147155,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
147219,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
147225,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
147241,VBP|JJ,VBP,PRES,PRES,PRP|VBP|JJ,VBP,PRES,PRES,1,PRES,PRES,1,1,0
147250,VBP|VBD,VBP|VBD,PAST,PAST,,,,,0,,,0,0,0
147271,VBP|PRP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|PRP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
147275,VBP|PRP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|PRP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
147279,VBP|PRP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|PRP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
