bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
78061,VBP,VBP,PRES,PRES,VBP|VB,VBP|VB,PRES wh-question,PRES,1,PRES ~ PRES wh-question,PRES,0,1,0
78074,VBP,VBP,PRES,PRES,VBP|VB,VBP|VB,PRES wh-question,PRES,1,PRES ~ PRES wh-question,PRES,0,1,0
78272,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
78290,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
78304,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
78311,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
78379,WDT|VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
78464,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
78522,WP|VBD|VBN|RP,VBD|VBN,PAST PERF,PAST PERF,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
78706,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
78713,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
78781,NN,,,,NN,,,,0,,,0,0,0
78789,VBG,VBG,PRES PART,PRES PART,VBZ,VBZ,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
78847,WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,WP|VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
78914,IN|VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
78949,MD|NN,,MOD shall,MOD shall,NNS,,,,0,,,0,0,0
78957,VBP,VBP,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
79111,WP|VBP|VBN|RB,VBP|VBN,PRES,PRES,WDT|VBZ|VBN|RB,VBZ|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
79152,WP|VBD|RP,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
79178,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
79231,VBP|VBG,VBP|VBG,PRES PART,PRES PART,VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
79306,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
79340,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
79375,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
79382,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
79418,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
79463,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
79592,WP|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
79615,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
79767,WP|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
79799,WP|VBZ|DT|NN,VBZ,PRES,PRES,WP|VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
79823,WP|VBZ,VBZ,PRES,PRES,,,,,0,,,0,0,0
79853,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
79889,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
79899,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
79901,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
80031,VBP|JJ|IN|VB,VBP|VB,PRES,PRES,VB,VB,MOD may,MOD may,1,MOD may ~ PRES,MOD may ~ PRES,0,0,0
80262,VBP|VBN|RB,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN|RB,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
80569,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
80741,VBG,VBG,PRES PART,PRES PART,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG ~ PRES PART,PAST PROG ~ PRES PART,0,0,1
81027,WP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
81041,WP|VBD,VBD,PAST,PAST,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
81141,VBP,VBP,PRES,PRES,JJ,,,,0,,,0,0,0
81430,VBN,VBN,,,JJ,,,,0,,,0,0,0
81781,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
82147,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
82199,WP|VBZ,VBZ,PRES,PRES,WP|VBZ|RP,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
82221,WP|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
82228,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
82273,WP|VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
82318,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
82413,WP|VBD,VBD,PAST,PAST,WP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
82511,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
82532,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
82741,NNS,,,,NNS,,,,0,,,0,0,0
83131,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
83397,WDT|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
83510,WDT|VBZ|RP,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
83785,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
83918,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF ~ PRES PROG,PRES PERF ~ PRES PROG,0,0,1
83950,VBZ|VBN,VBZ|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
84027,VBZ|VBN|IN,VBZ|VBN,PRES PERF,PRES PERF,WDT|VBZ|VBN|IN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
84062,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
84245,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
84259,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
84273,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
84279,JJ,,,,JJ,,,,0,,,0,0,0
84461,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
84467,JJ,,,,VBN,VBN,,,0,,,0,0,0
84535,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
84791,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBG,VBG,PRES PART,PRES PART,1,PAST PROG ~ PRES PART,PAST PROG ~ PRES PART,0,0,1
84982,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBG,VBG,PRES PART,PRES PART,1,PAST PROG ~ PRES PART,PAST PROG ~ PRES PART,0,0,1
85057,VBZ,VBZ,PRES,PRES,VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
85167,WDT|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
85245,VBG,VBG,PRES PART,PRES PART,VBD,VBD,PAST,PAST,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
85270,PRP|WP|VBZ,VBZ,PRES,PRES,CD|WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
85320,VBZ,VBZ,PRES,PRES,VBD|IN,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
85345,NNP,,,,DT|WP|VBP,VBP,PRES,PRES,0,,,0,0,0
85346,DT|WP|VBP,VBP,PRES,PRES,MD|VB|VBN,VB|VBN,MOD may,MOD may,1,MOD may ~ PRES,MOD may ~ PRES,0,0,0
85348,VBN,VBN,,,DT|WP|VBP,VBP,PRES,PRES,0,,,0,0,0
85349,DT|WP|VBP,VBP,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
85438,VBP|VBG,VBP|VBG,PRES PART,PRES PART,VBP|VBG|RB,VBP|VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
85472,PRP|WP|VBZ,VBZ,PRES,PRES,CD|WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
85476,VBZ,VBZ,PRES,PRES,WP|VBZ|NN|IN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
85523,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,MD|VB,VB,FUT,FUT,1,FUT ~ PRES PROG,FUT ~ PRES PROG,0,0,1
85563,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
85698,WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
85727,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
85783,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
85829,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
85859,JJ,,,,VBD|VBN,VBD|VBN,PAST,PAST,0,,,0,0,0
85879,WP|VBD|VBN,VBD|VBN,PAST,PAST,WP|VBD|VBN|IN|NN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
85907,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBD|IN|NNS,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
85927,WP|VBD|VBN,VBD|VBN,PAST,PAST,NN|WP|VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
85971,WP|VBP|JJ|TO|VB,VBP|VB,PRES,PRES,WP|VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES,PRES,1,1,0
86007,WP|VBD|IN,VBD,PAST,PAST,WP|VBD|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
86970,WP|VBD|PRP|RB,VBD,PAST,PAST,WP|VBD|RB,VBD,PAST,PAST,1,PAST,PAST,1,1,0
87021,,,,,WP|VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,0,,,0,0,0
87415,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
87425,WDT|VBD|VBN,VBD|VBN,PAST,PAST,VBN,VBN,,,0,,,0,0,0
87491,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
87532,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
87546,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
87560,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
87690,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
87818,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
87913,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
88017,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
88113,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
88596,WDT|VBZ,VBZ,PRES,PRES,VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
89152,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,WP|VBD,VBD,PAST,PAST,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
89200,WP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,WP|VBZ|VBN|IN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
89231,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
89235,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
89280,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
89400,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
89420,WP|VBD|RP,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
89564,WP|VBD|VBN|RP,VBD|VBN,PAST PERF,PAST PERF,WP|VBD,VBD,PAST,PAST,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
89668,WP|VBD|VBN|IN|DT|NN,VBD|VBN,PAST PERF,PAST PERF,VBG,VBG,PRES PART,PRES PART,1,PAST PERF ~ PRES PART,PAST PERF ~ PRES PART,0,0,0
90085,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
90143,WDT|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
90204,JJ,,,,VBP|JJ,VBP,PRES,PRES,0,,,0,0,0
90349,WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
90369,NNPS,,,,NNS,,,,0,,,0,0,0
90397,NNS,,,,VBZ,VBZ,PRES,PRES,0,,,0,0,0
90734,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
91143,VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
91270,VBP|RP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
91386,VBP,VBP,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
91414,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
92029,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
92131,WP|VBZ,VBZ,PRES,PRES,WP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
92270,VBD|VB,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
92496,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
92500,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
92506,VBP,VBP,PRES,PRES,NN,,,,0,,,0,0,0
92645,,,,,,,,,0,,,0,0,0
92696,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
92875,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
92885,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
93226,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
93338,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
93376,VBP|VBG|RP,VBP|VBG,PRES PART,PRES PART,MD|VB,VB,MOD can,MOD can,1,MOD can ~ PRES PART,MOD can ~ PRES PART,0,0,0
93413,WP|VBZ,VBZ,PRES,PRES,WP|VBZ|VBG,VBZ|VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
93464,VBD|VB,VBD|VB,PAST did not,PAST,VBD|VB,VBD|VB,PAST did not,PAST,1,PAST did not,PAST,1,1,0
93469,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
93575,WP|VBZ,VBZ,PRES,PRES,NN,,,,0,,,0,0,0
93698,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
93795,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES,PRES,1,1,0
93802,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
93886,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
94074,VBP|TO|VB,VBP|VB,MOD is to,MOD is to,VBP|TO|VB|IN,VBP|VB,MOD is to,MOD is to,1,MOD is to,MOD is to,1,1,0
94150,WP|VBP,VBP,PRES,PRES,WP|VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
94174,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
94181,WP|VBD,VBD,PAST,PAST,VBG|RP,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
94296,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
94303,WP|VBP,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
94318,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
94539,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
94947,VBZ,VBZ,PRES,PRES,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
94974,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
94996,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
95005,WP|VBZ,VBZ,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
95170,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
95187,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
95196,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
95210,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
95214,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,VBD,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
95265,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
95337,VBD,VBD,,,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,0,,,0,0,0
95423,VBD,VBD,PAST,PAST,IN|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
95446,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
95450,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
95495,VBP|VBG|RP,VBP|VBG,PRES PART,PRES PART,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
95551,WDT|VBZ,VBZ,PRES,PRES,WDT|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
95660,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
95665,MD|VB,VB,MOD must,MOD must,MD|VB,VB,FUT,FUT,1,FUT ~ MOD must,FUT ~ MOD must,0,0,0
95672,MD|VB|IN,VB,MOD must,MOD must,MD|VB,VB,FUT,FUT,1,FUT ~ MOD must,FUT ~ MOD must,0,0,0
95766,VBP|VBG|IN,VBP|VBG,PRES PART,PRES PART,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
95932,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
96105,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
96125,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ,VBZ,PRES,PRES,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
96155,VBG|IN|NN,VBG,PRES PART,PRES PART,NN,,,,0,,,0,0,0
96247,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
96332,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
96384,IN|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
96473,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
96487,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
96632,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
96722,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,IN|VBD|JJ,VBD,PAST,PAST,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
96779,DT|RBR,,,,RB|RBR,,,,0,,,0,0,0
96799,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
96921,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
96986,VBP|VBG|RP,VBP|VBG,PRES PART,PRES PART,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
97004,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
97074,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
97154,,,,,,,,,0,,,0,0,0
97427,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
97623,WP|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
97639,VBZ,VBZ,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
97669,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
97783,MD|VB|RP,VB,FUT,FUT,VBZ|RP,VBZ,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
98001,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
98116,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
98134,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
98144,VBG|RP,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
98222,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
98260,WP|VBD|IN,VBD,PAST,PAST,WP|VBD|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
98268,WP|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
98287,WP|VBD|IN,VBD,PAST,PAST,VBD|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
98295,WP|VBD,VBD,PAST,PAST,VB,VB,TO INF,TO INF,1,PAST ~ TO INF,PAST ~ TO INF,0,0,0
