bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
196919,PRP|MD|RB|VB,VB,MOD may,MOD may,PRP|MD|VB|RB,VB,MOD can,MOD can,1,MOD can ~ MOD may,MOD can ~ MOD may,0,0,0
196925,VB|RB,VB,MOD may,MOD may,VB,VB,MOD can,MOD can,1,MOD can ~ MOD may,MOD can ~ MOD may,0,0,0
197544,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
198179,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
198185,PRP|VBP,VBP,PRES,PRES,MD|VB,VB,MOD can,MOD can,1,MOD can ~ PRES,MOD can ~ PRES,0,0,0
198552,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
199027,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
199199,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
199201,VB,VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
199263,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
199335,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
207061,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
207895,PRP|VBD,VBD,PAST,PAST,PRP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
212333,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
212430,VB|PRP,VB,FUT,FUT,VB|PRP,VB,FUT,FUT,1,FUT,FUT,1,1,0
212434,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
212444,VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
212448,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
212587,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
212634,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
213422,VB|PRP|VB,VB|VB,MOD let,MOD let,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD let,FUT ~ MOD let,0,0,0
213496,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
213744,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
214751,PRP|MD|VB|TO|VB,VB|VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
218034,PRP|MD|RB,,FUT,FUT,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
218036,VB,VB,FUT,FUT,MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
220228,VB|PRP|VB|JJ,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
220230,VB,VB,MOD let,MOD let,VB|JJ,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
220629,PRP|MD|VB,VB,MOD would,MOD would,PRP|MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
223921,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
225195,PRP|MD|VB,VB,MOD must,MOD must,MD|PRP|VB,VB,MOD must,MOD must,1,MOD must,MOD must,1,1,0
226079,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
226410,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
226413,PRP|MD|VB,VB,MOD may,MOD may,VBP,VBP,MOD may,MOD may,1,MOD may,MOD may,1,1,0
226425,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
226434,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,PRP|MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
226475,PRP|MD|VB,VB,MOD might,MOD might,PRP|MD|VB,VB,MOD could,MOD could,1,MOD could ~ MOD might,MOD could ~ MOD might,0,0,0
226504,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
227320,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
227339,VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
229488,VB|RB,VB,TO INF,TO INF,VB|IN,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
229777,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
230288,PRP|MD|VB|RP,VB,MOD may,MOD may,PRP|MD|VB|IN,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
231120,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
231539,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
231542,VB|PRP|VB|PRP,VB|VB,MOD let,MOD let,VB|PRP|VB|PRP$|NN,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
232376,PRP|VBP,VBP,PRES,PRES,PRP|VBP|IN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
232385,PRP|VBP,VBP,PRES,PRES,VBG|PRP$|NN,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
236519,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
236647,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
236886,,,,,,,,,0,,,0,0,0
236919,VB,VB,MOD must,MOD must,VB,VB,MOD quest must,MOD quest must,1,MOD must ~ MOD quest must,MOD must ~ MOD quest must,0,0,0
237184,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
237190,MD|VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
237738,VB,VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
237809,MD|PRP|VB,VB,MOD shall,MOD shall,MD|PRP|VB,VB,MOD can,MOD can,1,MOD can ~ MOD shall,MOD can ~ MOD shall,0,0,0
237811,VB|NN,VB,MOD shall,MOD shall,VB|NN,VB,MOD can,MOD can,1,MOD can ~ MOD shall,MOD can ~ MOD shall,0,0,0
238247,PRP|MD|VB|VB,VB|VB,MOD let,MOD let,PRP|MD|VB|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
239264,VB,VB,MOD let,MOD let,VB,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
239416,PRP|MD|VB,VB,MOD might,MOD might,PRP|MD|VB,VB,MOD might,MOD might,1,MOD might,MOD might,1,1,0
239420,VB|RB,VB,MOD might,MOD might,VB|RB,VB,MOD might,MOD might,1,MOD might,MOD might,1,1,0
240747,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
243355,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,1,MOD shall,MOD shall,1,1,0
243401,VB|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,NN,,,,0,,,0,0,0
243407,VB|VB|VBN,VB|VB|VBN,MOD let,MOD let,NN,,,,0,,,0,0,0
243984,VB|PRP|VB|NNS,VB|VB,MOD let,MOD let,VB|PRP|VB|NNS,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
244010,VB|PRP|VB|NN,VB|VB,MOD let,MOD let,VB|NN,VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
244786,PRP|MD|VB,VB,MOD can,MOD can,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD can,FUT ~ MOD can,0,0,0
244789,VB,VB,MOD can,MOD can,VB,VB,FUT,FUT,1,FUT ~ MOD can,FUT ~ MOD can,0,0,0
250977,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
252587,MD|VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
257250,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
259829,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
259984,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
261474,PRP|MD|RB,,FUT,FUT,IN|DT|NN,,,,0,,,0,0,0
262684,PRP|MD|RB,,FUT,FUT,IN|DT|NN,,,,0,,,0,0,0
262906,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
277429,PRP|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
291215,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
291259,PRP|MD|VB,VB,FUT,FUT,,,,,0,,,0,0,0
291261,VB,VB,FUT,FUT,PRP|MD|VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
292213,PRP|MD|VB|RB,VB,FUT,FUT,PRP|MD|VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
292229,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
292255,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,VB|PRP|VB|RP,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
293952,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,MOD may,MOD may,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
297581,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
297587,PRP|MD|VB|IN|NN,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
298184,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
298701,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
298704,PRP|MD|VB,VB,MOD may,MOD may,VB|RP,VB,TO INF,TO INF,1,MOD may ~ TO INF,MOD may ~ TO INF,0,0,0
298876,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|VB|PRP|VB,VB|VB|VB,IMPV do not,IMPV,1,IMPV do not ~ MOD let,IMPV ~ MOD let,0,0,0
299054,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
299058,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
299683,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
299685,VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
299686,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|IN,VB,FUT,FUT,1,FUT,FUT,1,1,0
300336,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
300424,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
300430,VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
301221,PRP|MD|VB,VB,FUT,FUT,PRP|VBP,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
302456,PRP|MD|VB|PRP$|NN,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
302458,VB|PRP,VB,FUT,FUT,VB|PRP,VB,FUT,FUT,1,FUT,FUT,1,1,0
303055,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
303056,PRP|MD|VB|NN,VB,FUT,FUT,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
304263,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,VB|VBN,VB|VBN,MOD may,MOD may,1,MOD may,MOD may,1,1,0
307408,VB|PRP|VB|IN|RB,VB|VB,MOD let,MOD let,VB|PRP|VB|IN|RB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
307421,VBP|VBG,VBP|VBG,PRES PART,PRES PART,PRP|VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
307470,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
307943,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
310303,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
310759,VB|PRP|VB|RB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
310763,VBD|RB,VBD,,,VB|RP,VB,MOD let,MOD let,0,,,0,0,0
310791,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
310806,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
311024,PRP|MD|VB|RB,VB,FUT,FUT,PRP|MD|VB|RB,VB,FUT,FUT,1,FUT,FUT,1,1,0
311452,PRP|MD|VB|NN,VB,FUT,FUT,MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
311572,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
311575,PRP|MD|VB|JJ,VB,FUT,FUT,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
311577,VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
311579,PRP|MD|VB|NN,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
311696,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
311703,PRP|MD|VB,VB,MOD may,MOD may,VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
312211,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
312640,PRP|MD|VB|JJ,VB,MOD shall,MOD shall,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
313158,VB,VB,FUT,FUT,PRP|MD|VB|NNS,VB,FUT,FUT,1,FUT,FUT,1,1,0
313381,MD|PRP|VB|IN|NN,VB,MOD may,MOD may,PRP|MD|VB|IN|NN,VB,FUT,FUT,1,FUT ~ MOD may,FUT ~ MOD may,0,0,0
313568,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
313570,VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
313776,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
314089,VB|PRP|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,VB|VB|PRP|VB|VBN|IN|NN,VB|VB|VB|VBN,IMPV do not,IMPV,1,IMPV do not ~ MOD let,IMPV ~ MOD let,0,0,0
314331,VB|IN,VB,PRES,PRES,VB|IN,VB,PRES,PRES,1,PRES,PRES,1,1,0
314479,PRP|MD|VB,VB,FUT,FUT,MD|PRP|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
314484,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
314486,VB|NN,VB,FUT,FUT,VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
314950,VB|PRP|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,VB|PRP|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,1,MOD let,MOD let,1,1,0
315010,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB|JJ,VB,FUT,FUT,1,FUT,FUT,1,1,0
315012,VB|JJ,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
315132,VB|PRP|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,VB|PRP|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,1,MOD let,MOD let,1,1,0
315322,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
315594,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
315617,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
316840,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
316846,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
316882,VB|PRP|VB,VB|VB,MOD let,MOD let,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
316986,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
317067,PRP|MD|VB,VB,FUT,FUT,VBD|PRP|TO|VB,VBD|VB,PAST,PAST,1,FUT ~ PAST,FUT ~ PAST,0,0,0
317069,VB,VB,FUT,FUT,VB,VB,MOD was to,MOD was to,1,FUT ~ MOD was to,FUT ~ MOD was to,0,0,0
317337,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
317423,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
317425,PRP|VBP|RP,VBP,PRES,PRES,PRP|VBP|RP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
317500,PRP|VBP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
317584,PRP|MD|VB,VB,FUT,FUT,MD|PRP|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
318063,PRP|MD|VB|TO|VB|VBN,VB|VB|VBN,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
318705,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
318708,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
318843,VB|DT|NN,VB,PRES,PRES,VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
319000,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
319028,PRP|MD|VB,VB,MOD would,MOD would,PRP|MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
319342,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
319383,PRP|VBP,VBP,PRES,PRES,PRP|VBP|JJ,VBP,PRES,PRES,1,PRES,PRES,1,1,0
319425,PRP|MD|VB|RB,VB,MOD would,MOD would,PRP|MD|VB|RB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
319427,VB|IN|NN,VB,MOD would,MOD would,VB|IN|NN,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
319436,PRP|MD|VB,VB,MOD would,MOD would,PRP|MD|VB,VB,MOD would,MOD would,1,MOD would,MOD would,1,1,0
319534,PRP|VBP|PRP$|NN,VBP,PRES,PRES,PRP|VBP|RP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
319825,PRP|VBP|RP,VBP,PRES,PRES,PRP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
319866,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
319868,VB|NN,VB,FUT,FUT,VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
319876,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
320133,PRP|MD|VB,VB,FUT,FUT,PRP|VBP,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
320232,PRP|MD|VB|NNS,VB,FUT,FUT,PRP|VBP|NN,VBP,PRES,PRES,1,FUT ~ PRES,FUT ~ PRES,0,0,0
320309,NN,,,,IN|NN,,,,0,,,0,0,0
320310,PRP|MD|VB|RP,VB,FUT,FUT,PRP|MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
320408,VB|PRP|VB,VB|VB,MOD let,MOD let,PRP|RB|TO|VB,VB,TO INF,TO INF,1,MOD let ~ TO INF,MOD let ~ TO INF,0,0,0
320448,MD|PRP|VB|NNS,VB,FUT,FUT,MD|PRP|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
320861,PRP|MD|VB|JJ,VB,MOD shall,MOD shall,PRP|VBP|VBN,VBP|VBN,PRES,PRES,1,MOD shall ~ PRES,MOD shall ~ PRES,0,0,0
321017,VBD|PRP|VB,VBD|VB,PAST,PAST,VB|PRP|VB,VB|VB,MOD let,MOD let,1,MOD let ~ PAST,MOD let ~ PAST,0,0,0
321118,PRP|MD|VB,VB,FUT,FUT,VB|PRP|VB,VB|VB,MOD let,MOD let,1,FUT ~ MOD let,FUT ~ MOD let,0,0,0
321772,VBG,VBG,PRES PART,PRES PART,VB|VB|PRP|VB,VB|VB|VB,IMPV do not,IMPV,1,IMPV do not ~ PRES PART,IMPV ~ PRES PART,0,0,0
321773,VB|PRP|VB|VBN,VB|VB|VBN,MOD let,MOD let,VB,VB,IMPV,IMPV,1,IMPV ~ MOD let,IMPV ~ MOD let,0,0,0
321930,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
322062,VB|PRP|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,VB|PRP|VB|VBN|IN|NN,VB|VB|VBN,MOD let,MOD let,1,MOD let,MOD let,1,1,0
322279,PRP|MD|VB|NNS,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
322288,PRP|VBP|NNS,VBP,PRES,PRES,PRP|VBP|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
322658,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
322678,PRP|VBD,VBD,PAST,PAST,PRP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
323123,PRP|MD|VB|NNS,VB,FUT,FUT,PRP|MD|VB|NN,VB,FUT,FUT,1,FUT,FUT,1,1,0
323268,PRP|VBP|RB,VBP,PRES,PRES,VBD|RP|IN|NN,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
323289,PRP|VBP,VBP,PRES,PRES,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
323293,PRP|VBP,VBP,PRES,PRES,PRP|VBD,VBD,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
323311,VB|PRP|VB,VB|VB,MOD let,MOD let,PRP|VBD,VBD,PAST,PAST,1,MOD let ~ PAST,MOD let ~ PAST,0,0,0
323318,VB|PRP|VB,VB|VB,MOD let,MOD let,VBD,VBD,PAST,PAST,1,MOD let ~ PAST,MOD let ~ PAST,0,0,0
323365,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
323377,VB,VB,FUT,FUT,VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
323472,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
323476,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
324450,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,1,MOD may,MOD may,1,1,0
324483,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,1,MOD may,MOD may,1,1,0
324590,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,PRP|MD|VB|VBN,VB|VBN,MOD may,MOD may,1,MOD may,MOD may,1,1,0
324675,PRP|VBP,VBP,PRES,PRES,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
324949,VB|PRP|VB|NN,VB|VB,MOD let,MOD let,VB|PRP|VB|NN,VB|VB,MOD let,MOD let,1,MOD let,MOD let,1,1,0
325212,VB|PRP|VB,VB|VB,MOD let,MOD let,PRP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD let,FUT ~ MOD let,0,0,0
325394,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
325730,PRP|MD|VB,VB,FUT,FUT,PRP|MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
326374,PRP|MD|VB,VB,MOD may,MOD may,PRP|MD|VB|IN|NN,VB,MOD may,MOD may,1,MOD may,MOD may,1,1,0
