eng_TAM,PRES..IND,PAST..IND,PAST..IND,PRES.PERF.IND,PAST..IND,PRES.PERF.IND,PAST..IND,PAST.PERF.IND,PAST..IND,PRES.PERF.IND,PAST..IND,PAST..IND,PRES..IND,PAST..IND,PRES.PERF.IND,PRES..IND,PRES.PERF.IND,PAST.PERF.IND,PAST..IND,PRES..IND,PRES.PERF.IND,PRES.PERF.IND,PRES..IND,PRES.PERF.IND,PRES.PERF.IND,PRES..IND,PRES.PERF.IND,PAST.PERF.IND,PAST.PERF.IND,PRES..IND,PRES.PERF.IND,PRES.PERF.IND,PRES..IND,PAST.PERF.IND,PRES.PERF.IND,PAST..IND,PRES..IND,PRES.PERF.IND,FUT..IND,PAST..SUBJ,PAST.PERF.IND,PRES..MOD,PRES..IND,PRES..IND,PAST..IND,PAST..IND,PAST.PERF.IND,PAST.PERF.IND,PAST.PERF.IND,PRES..,PAST..SUBJ,PAST..IND,PRES..IND,PRES..IND,PRES..IND,PAST..IND,PAST.PERF.IND,PRES..IND,PRES.PERF.IND,PAST..IND,PRES.PERF.IND,PRES..IND,PAST.PERF.IND,PAST..IND,PRES.PERF.IND,PRES..IND,PAST..IND,FUT..IND,PRES..IND,PAST..IND,PAST..IND,PRES.PERF.IND,PRES.PERF.IND,PRES.PERF.IND,PRES.PERF.IND,PAST..SUBJ,PAST.PERF.IND,PRES..MOD,FUT..IND,PAST..IND,PAST.PERF.IND,PAST.PERF.IND,PRES..IND,PRES..,PRES..IND,PAST.PROG.IND,PAST.PERF.IND,PAST..IND,PAST..IND,PAST..IND,FUT..IND,PRES..,PRES..IND,..,PRES.PERF.IND,PRES.PROG.IND,PAST.PERF.IND,PRES.PERF.IND,PAST..IND,PAST..IND,PAST..SUBJ,PRES..MOD,PAST.PROG.IND,PAST..SUBJ,PAST.PERF.IND,PAST..IND,PAST..IND,PAST.PERF.IND,PRES..MOD,PRES.PROG.IND,FUT..IND,PAST.PERF.IND,FUT..IND,FUT..IND,FUT..IND,PRES..MOD,PRES..MOD,PRES..IND,PAST.PERF.IND,PAST..SUBJ,PRES..MOD,PAST.PERF.IND,PRES..MOD,PAST..IND,PAST..IND,PRES.PERF.IND,PRES..IND,PRES.PERF.IND,PAST..IND,FUT..IND,FUT..IND,PRES.PROG.IND,FUT.PERF.IND,PAST..IND,PRES.PROG.IND,PAST..IND,PAST..IND,PRES.PERF.IND,PRES.PERF.IND,PAST..IND,PRES.PERF.IND,PAST..IND,PRES.PERF.IND,PRES.PERF.IND,past.PERF_PROG.IND,PAST.PERF.IND,PAST.PERF.IND,PRES.PROG.IND,PRES..IND,PRES..MOD,PRES..IND,PAST.PERF.IND,PRES..IND,PRES..,PAST.PERF.IND,PRES..MOD,PRES..IND,PAST.PROG.IND,PRES..,PRES..,PRES..,PRES.PROG.IND,PRES..,PAST.PROG.IND,PAST..IND,PRES.PERF_PROG.IND,PAST..IND,PAST..IND,PRES..IND,PAST..IND,PAST..IND,PRES..,PRES.PERF.IND,PAST.PERF.IND,PRES..,PRES.PROG.IND,PRES.PROG.IND,..,FUT..IND,FUT..IND,FUT..IND,PRES.PROG.IND,PRES.PROG.IND,FUT..IND,PRES..IND,PRES..IND,PRES..IND,PRES..IND,FUT..IND,PRES..IND,PRES..IND,PRES..IND,PAST..IND,PRES.PERF.IND,PAST..IND,PAST..IND,PAST..SUBJ,PAST..SUBJ,PRES..MOD,PRES..IND,PAST..SUBJ,PRES.PERF.IND,PAST..SUBJ,PAST..SUBJ,PRES.PERF.IND,PAST.PERF.IND,PRES..MOD,PAST.PERF.IND,PAST.PERF.IND,PAST.PERF.IND,PAST.PERF.IND,PAST.PERF.IND,PAST.PERF.IND,PRES..IND,PAST..IND,PRES.PERF.IND,PRES.PERF.IND,PAST.PROG.IND,PAST.PERF.IND,PAST..IND,PAST.PERF.IND,PAST..IND,PAST..IND,PRES.PERF.IND,PRES..IND,PAST.PERF.IND,PAST..IND,PAST.PERF.IND,PRES.PERF.IND,PRES.PERF.IND,PRES..IND,PRES.PERF.IND,PRES..IND,PRES.PERF.IND,PRES.PERF.IND
cl_args_simp,V,V,RV,V,_W_SV,RV,_W_V,RV,_KJ_V,_KJ_V,SV,_W_OV,_KJ_V,_>R_V,SV,SV,OV,_KJ_V,OV,_W_SV,_W_V,_W_SV,RV,_KJ_SV,_>R_V,OV,QV,_W_SV,_>R_V,_W_V,_W_OV,_KJ_OV,_KJ_SV,QV,IV,_KJ_SV,_W_OV,_>M_V,V,_W_V,V,_W_V,_>M_V,QV,_W_RV,QV,SV,_KJ_SV,_W_V,V,V,IV,IV,_W__>M_V,RSV,_KJ_OV,_W_OV,_KJ_OV,ISV,_>M_V,_W_IV,_>R_V,_KJ_OV,_W_IV,_>M_IV,ISV,_W__KJ_V,SV,_>W_V,_J<N/_V,_W_ISV,_W__>M_V,_W_RV,_J<N/_V,IIV,_KJ_V,_LW_V,V,_W_V,ISV,_W__KJ_V,_W_RV,IIV,_W_V,_W_SOV,_W_SV,_W_QV,_<D_V,_W_SOV,_W__>R_V,_W_SV,RV,SOV,V,_W__KJ_V,IV,_>M_V,IOV,__V,_KJ__>M_V,RV,_KJ_V,_KJ_V,SV,OV,_>M_SV,SOV,QSV,_W_SV,V,OV,_>XR/_V,_KJ_V,_KJ__>M_V,_W_IV,_KJ_SV,SV,_KJ__>M_V,_W__>R_V,_W_SV,_W_OV,QOV,_LM<N_V,_W_QV,_W__>M_V,_>M_OV,_<D_V,_>R__>M_V,QSV,_KJ_OV,_KJ_SV,SV,_W_SOV,IOV,RV,RSV,_W_OSV,_W__>R_V,_W_SOV,_>W_SV,_W_QV,_KJ_VSV,_J<N/_OV,_KJ__>M_V,RV,_W_IV,_LWL>_SV,_W_V,IOV,OV,OSV,_W__LW_V,_W_IV,_W_SV,_KJ__LWL>_V,RV,_>M_SV,SV,OV,_>R_V,_KJ__>M_V,ISV,_KJ_V,_W_V,_>W_QV,_KJ_V,VSV,_>R_SV,_W_ISV,_<L_V,_>M_OV,_W_OV,_W__>M_OV,_>W_V,_W__KJ_V,OSV,OV,_BLT/_V,IOV,IV,QV,_KMW_V,_KJ_V,_KJ_IV,_>R__>M_V,ROV,_KJ_ISV,_KJ_IV,_W_OV,_KJ_QV,_KJ__>M_SV,_LWL>_V,_>W_V,_KJ_SOV,_KJ_ISV,__SV,IOV,OV,ISV,_<QB/_V,_KJ_OV,QOV,_LW_V,_W_OV,OSV,IOV,QV,_LWL>_V,_K_V,_J<N/_OV,_<D_V,_<L_OV,_>LW_V,__V,_ZWLH/_OV,_PN_V,RSV,_<D_V,_>M_SV,_KJ__>M_OV,__V,_LWL>_SV,_LW_V,_>W_V,_W_QV,_W__KJ_OV,_W_QSV,_W__>M_V,_>R_SV,_>M_SV,_W_RV,_<D_V,_W__>M_SV,_<D_SV,QSV
mother_verbtype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qtl,0.13,0.13,0.04,0.09,0.06,0.01,0.05,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ø,0.11,0.08,0.17,0.06,0.05,0.07,0.05,0.04,0.02,0.02,0.04,0.02,0.01,0.01,0.02,0.02,0.01,0.0,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wayq,0.04,0.12,0.04,0.04,0.14,0.0,0.07,0.09,0.06,0.0,0.03,0.07,0.0,0.04,0.01,0.01,0.01,0.04,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yqtl,0.15,0.05,0.05,0.04,0.01,0.08,0.01,0.0,0.04,0.1,0.01,0.0,0.07,0.03,0.03,0.02,0.02,0.0,0.0,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impv,0.15,0.04,0.06,0.11,0.01,0.07,0.0,0.0,0.01,0.12,0.02,0.0,0.11,0.01,0.04,0.02,0.02,0.0,0.01,0.01,0.0,0.0,0.02,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wqtl,0.17,0.03,0.12,0.04,0.01,0.15,0.0,0.01,0.04,0.04,0.01,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infc,0.19,0.05,0.1,0.09,0.02,0.07,0.01,0.1,0.04,0.0,0.05,0.0,0.01,0.02,0.03,0.02,0.02,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ptcp,0.12,0.05,0.07,0.06,0.08,0.09,0.03,0.04,0.02,0.03,0.01,0.0,0.01,0.02,0.04,0.04,0.0,0.03,0.0,0.02,0.0,0.03,0.01,0.0,0.03,0.02,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
