bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_tm
41796,εἶδον,aorist,active,indc,3,pl,aorist indc
41824,ὤφθησαν,aorist,passsive,indc,3,pl,aorist indc
41829,ἔφαγον,aorist,active,indc,3,pl,aorist indc
41831,ἔπιον,aorist,active,indc,3,pl,aorist indc
41833,εἶπεν,aorist,active,indc,3,sg,aorist indc
41862,ἀναστὰς,aorist,active,ptcp,,sg,aorist ptcp
41868,ἀνέβησαν,aorist,active,indc,3,pl,aorist indc
41899,ἀνέβη,aorist,active,indc,3,sg,aorist indc
41905,ἐκάλυψεν,aorist,active,indc,3,sg,aorist indc
41912,κατέβη,aorist,active,indc,3,sg,aorist indc
41919,ἐκάλυψεν,aorist,active,indc,3,sg,aorist indc
41925,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
41953,εἰσῆλθεν,aorist,active,indc,3,sg,aorist indc
41960,ἀνέβη,aorist,active,indc,3,sg,aorist indc
41965,ἦν,imperfect,active,indc,3,sg,imperfect indc
41976,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
45700,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
45826,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
45909,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
46082,εἶπεν,aorist,active,indc,3,sg,aorist indc
46161,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
46180,ἐνέπλησα,aorist,active,indc,1,sg,aorist indc
46352,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
46481,κατέπαυσεν,aorist,active,indc,3,sg,aorist indc
46483,ἔδωκεν,aorist,active,indc,3,sg,aorist indc
46505,ἰδὼν,aorist,active,ptcp,,sg,aorist ptcp
46517,συνέστη,aorist,active,indc,3,sg,aorist indc
46523,λέγουσιν,present,active,indc,3,pl,present indc
46549,λέγει,present,active,indc,3,sg,present indc
46567,περιείλαντο,aorist,middle,indc,3,pl,aorist indc
46579,ἤνεγκαν,aorist,active,indc,3,pl,aorist indc
46583,ἐδέξατο,aorist,middle,indc,3,sg,aorist indc
46587,ἔπλασεν,aorist,active,indc,3,sg,aorist indc
46593,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
46597,εἶπεν,aorist,active,indc,3,sg,aorist indc
46607,ἰδὼν,aorist,active,ptcp,,sg,aorist ptcp
46610,ᾠκοδόμησεν,aorist,active,indc,3,sg,aorist indc
46615,ἐκήρυξεν,aorist,active,indc,3,sg,aorist indc
46618,λέγων,present,active,ptcp,,sg,present ptcp
46624,ὀρθρίσας,aorist,active,ptcp,,sg,aorist ptcp
46628,ἀνεβίβασεν,aorist,active,indc,3,sg,aorist indc
46631,προσήνεγκεν,aorist,active,indc,3,sg,aorist indc
46634,ἐκάθισεν,aorist,active,indc,3,sg,aorist indc
46642,ἀνέστησαν,aorist,active,indc,3,pl,aorist indc
46646,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
46672,προσκεκυνήκασιν,perfect,active,indc,3,pl,perfect indc
46675,τεθύκασιν,perfect,active,indc,3,pl,perfect indc
46678,εἶπαν,aorist,active,indc,3,pl,aorist indc
46688,,,,,,,
46721,ἐδεήθη,aorist,passsive,indc,3,sg,aorist indc
46728,εἶπεν,aorist,active,indc,3,sg,aorist indc
46794,ἐλάλησας,aorist,active,indc,2,sg,aorist indc
46819,ἱλάσθη,aorist,passsive,indc,3,sg,aorist indc
46831,ἀποστρέψας,aorist,active,ptcp,,sg,aorist ptcp
46833,κατέβη,aorist,active,indc,3,sg,aorist indc
46874,ἀκούσας,aorist,active,ptcp,,sg,aorist ptcp
46883,λέγει,present,active,indc,3,sg,present indc
46892,λέγει,present,active,indc,3,sg,present indc
46907,,,,,,,
46915,ὁρᾷ,present,active,indc,3,sg,present indc
46922,ὀργισθεὶς,aorist,passsive,ptcp,,sg,aorist ptcp
46926,ἔρριψεν,aorist,active,indc,3,sg,aorist indc
46933,συνέτριψεν,aorist,active,indc,3,sg,aorist indc
46939,λαβὼν,aorist,active,ptcp,,sg,aorist ptcp
46946,κατέκαυσεν,aorist,active,indc,3,sg,aorist indc
46951,κατήλεσεν,aorist,active,indc,3,sg,aorist indc
46956,ἔσπειρεν,aorist,active,indc,3,sg,aorist indc
46962,ἐπότισεν,aorist,active,indc,3,sg,aorist indc
46967,εἶπεν,aorist,active,indc,3,sg,aorist indc
46984,εἶπεν,aorist,active,indc,3,sg,aorist indc
47000,λέγουσιν,present,active,indc,3,pl,present indc
47025,εἶπα,aorist,active,indc,1,sg,aorist indc
47032,ἔδωκάν,aorist,active,indc,3,pl,aorist indc
47035,ἔρριψα,aorist,active,indc,1,sg,aorist indc
47040,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
47046,ἰδὼν,aorist,active,ptcp,,sg,aorist ptcp
47062,ἔστη,aorist,active,indc,3,sg,aorist indc
47069,εἶπεν,aorist,active,indc,3,sg,aorist indc
47075,συνῆλθον,aorist,active,indc,3,pl,aorist indc
47081,λέγει,present,active,indc,3,sg,present indc
47117,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
47124,ἔπεσαν,aorist,active,indc,3,pl,aorist indc
47138,εἶπεν,aorist,active,indc,3,sg,aorist indc
47161,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
47165,εἶπεν,aorist,active,indc,3,sg,aorist indc
47184,ὑπέστρεψεν,aorist,active,indc,3,sg,aorist indc
47189,εἶπεν,aorist,active,indc,3,sg,aorist indc
47199,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
47218,εἶπεν,aorist,active,indc,3,sg,aorist indc
47254,ἐπάταξεν,aorist,active,indc,3,sg,aorist indc
47269,εἶπεν,aorist,active,indc,3,sg,aorist indc
47348,ἀκούσας,aorist,active,ptcp,,sg,aorist ptcp
47359,κατεπένθησαν,aorist,active,indc,3,pl,aorist indc
47367,εἶπεν,aorist,active,indc,3,sg,aorist indc
47398,περιείλαντο,aorist,middle,indc,3,pl,aorist indc
47544,εἶπεν,aorist,active,indc,3,sg,aorist indc
47606,λέγει,present,active,indc,3,sg,present indc
47613,λέγει,present,active,indc,3,sg,present indc
47656,εἶπεν,aorist,active,indc,3,sg,aorist indc
47675,οἶδά,perfect,active,indc,1,sg,perfect indc
47679,λέγει,present,active,indc,3,sg,present indc
47685,εἶπεν,aorist,active,indc,3,sg,aorist indc
47710,εἶπεν,aorist,active,indc,3,sg,aorist indc
47725,εἶπεν,aorist,active,indc,3,sg,aorist indc
47765,εἶπεν,aorist,active,indc,3,sg,aorist indc
47845,ἐλάξευσεν,aorist,active,indc,3,sg,aorist indc
47853,ὀρθρίσας,aorist,active,ptcp,,sg,aorist ptcp
47859,ἀνέβη,aorist,active,indc,3,sg,aorist indc
47869,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
47876,κατέβη,aorist,active,indc,3,sg,aorist indc
47882,παρέστη,aorist,active,indc,3,sg,aorist indc
47886,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
47891,παρῆλθεν,aorist,active,indc,3,sg,aorist indc
47896,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
47940,σπεύσας,aorist,active,ptcp,,sg,aorist ptcp
47943,κύψας,aorist,active,ptcp,,sg,aorist ptcp
47946,προσεκύνησεν,aorist,active,indc,3,sg,aorist indc
47948,εἶπεν,aorist,active,indc,3,sg,aorist indc
47976,εἶπεν,aorist,active,indc,3,sg,aorist indc
48298,εἶπεν,aorist,active,indc,3,sg,aorist indc
48323,ἦν,imperfect,active,indc,3,sg,imperfect indc
48340,ἔγραψεν,aorist,active,indc,3,sg,aorist indc
48352,κατέβαινεν,imperfect,active,indc,3,sg,imperfect indc
48384,εἶδεν,aorist,active,indc,3,sg,aorist indc
48398,ἐφοβήθησαν,aorist,passsive,indc,3,pl,aorist indc
48403,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
48407,ἐπεστράφησαν,aorist,passsive,indc,3,pl,aorist indc
48418,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
48429,ἐνετείλατο,aorist,middle,indc,3,sg,aorist indc
48440,κατέπαυσεν,aorist,active,indc,3,sg,aorist indc
48446,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
48502,συνήθροισεν,aorist,active,indc,3,sg,aorist indc
48510,εἶπεν,aorist,active,indc,3,sg,aorist indc
48555,εἶπεν,aorist,active,indc,3,sg,aorist indc
48819,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
48829,ἤνεγκαν,aorist,active,indc,3,pl,aorist indc
48859,ἤνεγκαν,aorist,active,indc,3,pl,aorist indc
48944,ἤνεγκαν,aorist,active,indc,3,pl,aorist indc
49044,εἶπεν,aorist,active,indc,3,sg,aorist indc
49063,ἐνέπλησεν,aorist,active,indc,3,sg,aorist indc
49195,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
49227,ἔλαβον,aorist,active,indc,3,pl,aorist indc
49261,παρεγίνοντο,imperfect,middle,indc,3,pl,imperfect indc
49280,εἶπαν,aorist,active,indc,3,pl,aorist indc
49304,προσέταξεν,aorist,active,indc,3,sg,aorist indc
49307,ἐκήρυξεν,aorist,active,indc,3,sg,aorist indc
49326,ἐκωλύθη,aorist,passsive,indc,3,sg,aorist indc
49346,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
49401,,,,,,,
49417,,,,,,,
49473,,,,,,,
49478,,,,,,,
49489,,,,,,,
49494,,,,,,,
49531,,,,,,,
49546,,,,,,,
49571,,,,,,,
49584,,,,,,,
49600,,,,,,,
49645,,,,,,,
49785,,,,,,,
49819,,,,,,,
49853,,,,,,,
49859,,,,,,,
49878,,,,,,,
49884,,,,,,,
49889,,,,,,,
49895,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
49930,,,,,,,
49952,,,,,,,
49961,,,,,,,
49967,,,,,,,
49990,,,,,,,
49995,,,,,,,
49999,,,,,,,
50016,,,,,,,
50030,,,,,,,
50066,,,,,,,
50092,,,,,,,
50109,,,,,,,
50114,,,,,,,
50120,,,,,,,
50126,,,,,,,
50133,,,,,,,
50139,,,,,,,
50168,,,,,,,
50175,,,,,,,
50184,,,,,,,
50210,,,,,,,
50331,,,,,,,
50351,,,,,,,
50371,,,,,,,
50385,,,,,,,
50415,,,,,,,
50422,,,,,,,
50426,,,,,,,
50441,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
50461,,,,,,,
50470,,,,,,,
50474,,,,,,,
50503,,,,,,,
50519,,,,,,,
50535,,,,,,,
50542,,,,,,,
50546,,,,,,,
50566,,,,,,,
50585,,,,,,,
50870,,,,,,,
50946,,,,,,,
51008,,,,,,,
51078,,,,,,,
51093,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
51108,ἐτμήθη,aorist,passsive,indc,3,sg,aorist indc
51174,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
51190,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
51208,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
51241,συνυφάνθη,aorist,passsive,indc,3,sg,aorist indc
51309,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
51320,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
51329,ἐπέθηκαν,aorist,active,indc,3,pl,aorist indc
51340,ἐπέθηκαν,aorist,active,indc,3,pl,aorist indc
51367,ἐπέθηκαν,aorist,active,indc,3,pl,aorist indc
51376,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
51381,ἐπέθηκαν,aorist,active,indc,3,pl,aorist indc
51396,,,,,,,
51401,,,,,,,
51423,,,,,,,
51458,,,,,,,
51483,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
51497,,,,,,,
51502,,,,,,,
51539,,,,,,,
51591,,,,,,,
51600,,,,,,,
51609,,,,,,,
51628,,,,,,,
51635,,,,,,,
51648,,,,,,,
51842,,,,,,,
51859,,,,,,,
51863,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
52104,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
52115,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
52135,ἔστησεν,aorist,active,indc,3,sg,aorist indc
52141,διενέβαλεν,aorist,active,indc,3,sg,aorist indc
52145,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
52149,διενέβαλεν,aorist,active,indc,3,sg,aorist indc
52153,ἔστησεν,aorist,active,indc,3,sg,aorist indc
52157,,,,,,,
52165,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
52181,λαβὼν,aorist,active,ptcp,,sg,aorist ptcp
52183,ἐνέβαλεν,aorist,active,indc,3,sg,aorist indc
52191,ὑπέθηκεν,aorist,active,indc,3,sg,aorist indc
52199,ἐνέβαλεν,aorist,active,indc,3,sg,aorist indc
52210,εἰσήνεγκεν,aorist,active,indc,3,sg,aorist indc
52218,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
52224,ἐσκέπασεν,aorist,active,indc,3,sg,aorist indc
52236,ἔθηκεν,aorist,active,indc,3,sg,aorist indc
52254,προέθηκεν,aorist,active,indc,3,sg,aorist indc
52268,ἔθηκεν,aorist,active,indc,3,sg,aorist indc
52284,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
52297,ἔθηκεν,aorist,active,indc,3,sg,aorist indc
52310,ἐθυμίασεν,aorist,active,indc,3,sg,aorist indc
52321,,,,,,,
52340,,,,,,,
52356,,,,,,,
52368,,,,,,,
52405,ἔστησεν,aorist,active,indc,3,sg,aorist indc
52418,,,,,,,
52425,συνετέλεσεν,aorist,active,indc,3,sg,aorist indc
52431,ἐκάλυψεν,aorist,active,indc,3,sg,aorist indc
52513,ἀνεκάλεσεν,aorist,active,indc,3,sg,aorist indc
52517,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
53513,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
54617,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
54746,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
54896,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
55130,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
55205,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
55733,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
55819,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
55938,ἔδωκα,aorist,active,indc,1,sg,aorist indc
56039,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
56087,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
56095,ἐξεκκλησίασεν,aorist,active,indc,3,sg,aorist indc
56103,εἶπεν,aorist,active,indc,3,sg,aorist indc
56117,προσήνεγκεν,aorist,active,indc,3,sg,aorist indc
56125,ἔλουσεν,aorist,active,indc,3,sg,aorist indc
56131,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56137,συνέζωσεν,aorist,active,indc,3,sg,aorist indc
56143,ἐνέδυσεν,aorist,active,indc,3,sg,aorist indc
56149,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56155,συνέζωσεν,aorist,active,indc,3,sg,aorist indc
56162,συνέσφιγξεν,aorist,active,indc,3,sg,aorist indc
56166,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56172,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56184,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56191,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56212,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
56219,ἔχρισεν,aorist,active,indc,3,sg,aorist indc
56229,ἡγίασεν,aorist,active,indc,3,sg,aorist indc
56232,ἔρρανεν,aorist,active,indc,3,sg,aorist indc
56240,ἔχρισεν,aorist,active,indc,3,sg,aorist indc
56258,ἐπέχεεν,imperfect,active,indc,3,sg,imperfect indc
56267,ἔχρισεν,aorist,active,indc,3,sg,aorist indc
56272,προσήγαγεν,aorist,active,indc,3,sg,aorist indc
56278,ἐνέδυσεν,aorist,active,indc,3,sg,aorist indc
56281,ἔζωσεν,aorist,active,indc,3,sg,aorist indc
56285,περιέθηκεν,aorist,active,indc,3,sg,aorist indc
56295,προσήγαγεν,aorist,active,indc,3,sg,aorist indc
56301,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56313,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
56315,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
56321,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56330,ἐκαθάρισεν,aorist,active,indc,3,sg,aorist indc
56344,ἡγίασεν,aorist,active,indc,3,sg,aorist indc
56349,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
56372,ἀνήνεγκεν,aorist,active,indc,3,sg,aorist indc
56405,προσήγαγεν,aorist,active,indc,3,sg,aorist indc
56411,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56422,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
56424,προσέχεεν,imperfect,active,indc,3,sg,imperfect indc
56441,ἀνήνεγκεν,aorist,active,indc,3,sg,aorist indc
56467,ἀνήνεγκεν,aorist,active,indc,3,sg,aorist indc
56491,προσήγαγεν,aorist,active,indc,3,sg,aorist indc
56501,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56512,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
56514,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
56519,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56539,προσήγαγεν,aorist,active,indc,3,sg,aorist indc
56544,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56567,προσέχεεν,imperfect,active,indc,3,sg,imperfect indc
56577,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
56634,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56644,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
56656,ἀνήνεγκεν,aorist,active,indc,3,sg,aorist indc
56663,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
56670,ἀνήνεγκεν,aorist,active,indc,3,sg,aorist indc
56686,λαβὼν,aorist,active,ptcp,,sg,aorist ptcp
56692,ἀφεῖλεν,aorist,active,indc,3,sg,aorist indc
56713,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
56728,προσέρρανεν,aorist,active,indc,3,sg,aorist indc
56742,ἡγίασεν,aorist,active,indc,3,sg,aorist indc
56756,εἶπεν,aorist,active,indc,3,sg,aorist indc
56863,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
56878,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
56896,εἶπεν,aorist,active,indc,3,sg,aorist indc
56961,ἔλαβον,aorist,active,indc,3,pl,aorist indc
56971,προσῆλθεν,aorist,active,indc,3,sg,aorist indc
56976,ἔστησαν,aorist,active,indc,3,pl,aorist indc
56981,εἶπεν,aorist,active,indc,3,sg,aorist indc
56996,εἶπεν,aorist,active,indc,3,sg,aorist indc
57032,προσῆλθεν,aorist,active,indc,3,sg,aorist indc
57038,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
57046,προσήνεγκαν,aorist,active,indc,3,pl,aorist indc
57054,ἔβαψεν,aorist,active,indc,3,sg,aorist indc
57060,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
57119,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
57124,προσήνεγκαν,aorist,active,indc,3,pl,aorist indc
57132,προσέχεεν,imperfect,active,indc,3,sg,imperfect indc
57150,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
57155,ἔπλυνεν,aorist,active,indc,3,sg,aorist indc
57164,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
57171,προσήνεγκαν,aorist,active,indc,3,pl,aorist indc
57177,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
57187,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
57189,,,,,,,
57194,προσήνεγκεν,aorist,active,indc,3,sg,aorist indc
57199,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
57204,προσήνεγκεν,aorist,active,indc,3,sg,aorist indc
57209,ἔπλησεν,aorist,active,indc,3,sg,aorist indc
57213,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
57224,ἔσφαξεν,aorist,active,indc,3,sg,aorist indc
57240,προσήνεγκαν,aorist,active,indc,3,pl,aorist indc
57248,προσέχεεν,imperfect,active,indc,3,sg,imperfect indc
57277,ἐπέθηκεν,aorist,active,indc,3,sg,aorist indc
57285,ἀνήνεγκαν,aorist,active,indc,3,pl,aorist indc
57310,ἐξάρας,aorist,active,ptcp,,sg,aorist ptcp
57318,εὐλόγησεν,aorist,active,indc,3,sg,aorist indc
57320,κατέβη,aorist,active,indc,3,sg,aorist indc
57332,εἰσῆλθεν,aorist,active,indc,3,sg,aorist indc
57340,ἐξελθόντες,aorist,active,ptcp,,pl,aorist ptcp
57342,εὐλόγησαν,aorist,active,indc,3,pl,aorist indc
57347,ὤφθη,aorist,passsive,indc,3,sg,aorist indc
57355,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
57362,κατέφαγεν,aorist,active,indc,3,sg,aorist indc
57374,εἶδεν,aorist,active,indc,3,sg,aorist indc
57379,ἐξέστη,aorist,active,indc,3,sg,aorist indc
57381,ἔπεσαν,aorist,active,indc,3,pl,aorist indc
57385,λαβόντες,aorist,active,ptcp,,pl,aorist ptcp
57394,ἐπέθηκαν,aorist,active,indc,3,pl,aorist indc
57398,ἐπέβαλον,aorist,active,indc,3,pl,aorist indc
57402,προσήνεγκαν,aorist,active,indc,3,pl,aorist indc
57413,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
57420,κατέφαγεν,aorist,active,indc,3,sg,aorist indc
57423,ἀπέθανον,aorist,active,indc,3,pl,aorist indc
57428,εἶπεν,aorist,active,indc,3,sg,aorist indc
57449,κατενύχθη,aorist,passsive,indc,3,sg,aorist indc
57452,ἐκάλεσεν,aorist,active,indc,3,sg,aorist indc
57464,εἶπεν,aorist,active,indc,3,sg,aorist indc
57482,προσῆλθον,aorist,active,indc,3,pl,aorist indc
57484,ἦραν,aorist,active,indc,3,pl,aorist indc
57498,εἶπεν,aorist,active,indc,3,sg,aorist indc
57552,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
57557,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
57620,εἶπεν,aorist,active,indc,3,sg,aorist indc
57745,ἐθυμώθη,aorist,passsive,indc,3,sg,aorist indc
57806,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
57823,συμβέβηκέν,perfect,active,indc,3,sg,perfect indc
57838,ἤκουσεν,aorist,active,indc,3,sg,aorist indc
57841,ἤρεσεν,aorist,active,indc,3,sg,aorist indc
57845,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
58707,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
58871,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
60210,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
60976,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
61510,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
62178,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
62193,ἐτελεύτησαν,aorist,active,indc,3,pl,aorist indc
62195,εἶπεν,aorist,active,indc,3,sg,aorist indc
63001,ποιηθήσεται,future,passsive,indc,3,sg,future indc
63009,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
63333,εἶπα,aorist,active,indc,1,sg,aorist indc
63393,εἶπεν,aorist,active,indc,3,sg,aorist indc
63707,ἐμιάνθη,aorist,passsive,indc,3,sg,aorist indc
63711,ἀνταπέδωκα,aorist,active,indc,1,sg,aorist indc
63715,προσώχθισεν,aorist,active,indc,3,sg,aorist indc
63761,ἐμιάνθη,aorist,passsive,indc,3,sg,aorist indc
63824,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
64395,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
64858,ἐβδελυξάμην,aorist,middle,indc,1,sg,aorist indc
64861,εἶπα,aorist,active,indc,1,sg,aorist indc
64940,ἀφορίσας,aorist,active,ptcp,,sg,aorist ptcp
64968,εἶπεν,aorist,active,indc,3,sg,aorist indc
65215,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
65344,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
65357,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
65655,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
65838,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
65943,εἶπεν,aorist,active,indc,3,sg,aorist indc
66071,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
66357,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
66397,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
66528,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
66767,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
66776,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
66928,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
66942,ἐμαχέσαντο,aorist,middle,indc,3,pl,aorist indc
66954,ἐπονομάσας,aorist,active,ptcp,,sg,aorist ptcp
66964,κατηράσατο,aorist,middle,indc,3,sg,aorist indc
66966,ἤγαγον,aorist,active,indc,3,pl,aorist indc
66980,ἀπέθεντο,aorist,middle,indc,3,pl,aorist indc
66991,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
67132,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
67138,ἐξήγαγον,aorist,active,indc,3,pl,aorist indc
67149,ἐλιθοβόλησαν,aorist,active,indc,3,pl,aorist indc
67163,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
68345,συνέτριψα,aorist,active,indc,1,sg,aorist indc
68349,ἤγαγον,aorist,active,indc,1,sg,aorist indc
68967,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
69612,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
69775,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
69802,ἐπηξονοῦσαν,aorist,active,indc,3,pl,aorist indc
69826,ἐπεσκέπησαν,aorist,passsive,indc,3,pl,aorist indc
69831,ἐγένοντο,aorist,middle,indc,3,pl,aorist indc
70248,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
70268,,,,,,,
70294,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
70416,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
70429,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
70889,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
70954,ἐτελεύτησεν,aorist,active,indc,3,sg,aorist indc
70977,ἱεράτευσεν,aorist,active,indc,3,sg,aorist indc
70986,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
71081,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
71138,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
71165,ἐπεσκέψαντο,aorist,middle,indc,3,pl,aorist indc
71175,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
71549,εἶπεν,aorist,active,indc,3,sg,aorist indc
71597,ἐπεσκέψατο,aorist,middle,indc,3,sg,aorist indc
71611,ἐγένοντο,aorist,middle,indc,3,pl,aorist indc
71635,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
71716,ἔλαβεν,aorist,active,indc,3,sg,aorist indc
71752,ἔδωκεν,aorist,active,indc,3,sg,aorist indc
71773,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
72136,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
72198,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
72454,ἐπεσκέψατο,aorist,middle,indc,3,sg,aorist indc
72495,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
