bhsa_node,french_tense
2784,passé_simp
2796,
2804,
2809,
2827,
3028,passé_simp
3039,
3134,passé_simp
3156,passé_simp
3215,
3264,passé_simp
3337,passé_simp
3369,passé_simp
3373,passé_simp
3382,passé_simp
3386,passé_simp
3391,
3397,passé_simp
3401,passé_simp
3407,passé_simp
3424,
3445,
3449,
3497,passé_simp
3519,
3524,passé_simp
3534,passé_simp
3545,passé_simp
3565,passé_simp
3572,passé_simp
3576,passé_simp
3584,
3591,passé_simp
3602,passé_simp
3612,passé_simp
3655,
3661,passé_simp
3670,passé_simp
3675,passé_simp
3688,passé_simp
3715,passé_simp
3728,passé_simp
3731,passé_simp
3733,passé_simp
3740,passé_simp
3746,
3755,passé_simp
3770,passé_simp
3781,passé_simp
3787,passé_simp
3798,
3821,passé_simp
3828,
3853,
3912,passé_simp
3944,
3950,passé_simp
3965,passé_simp
3971,passé_simp
3978,
4037,
4045,
4165,
4242,
4351,
4371,
4401,passé_simp
4407,imparfait
4410,
4415,
4417,passé_simp
4422,
4430,passé_simp
4438,passé_simp
4446,passé_simp
4451,passé_simp
4454,passé_simp
4467,passé_simp
4472,passé_simp
4481,
4490,
4515,passé_simp
4527,
4538,passé_simp
4549,passé_simp
4661,
4682,
4784,
4926,
4967,
4977,
4983,
4989,passé_simp
4992,imparfait
5004,passé_simp
5019,imparfait
5043,passé_simp
5060,
5098,
5109,passé_simp
5145,
5153,passé_simp
5163,
5175,
5179,passé_simp
5192,
5202,
5206,passé_simp
5219,
5224,passé_simp
5231,
5235,passé_simp
5248,
5253,passé_simp
5258,
5262,passé_simp
5274,
5279,passé_simp
5286,
5290,passé_simp
5302,
5307,passé_simp
5312,
5316,passé_simp
5325,
5330,passé_simp
5337,
5341,passé_simp
5354,
5359,passé_simp
5364,
5391,passé_simp
5404,passé_simp
5427,
5434,passé_simp
5454,passé_simp
5464,imparfait
5468,passé_simp
5471,
5480,
5485,
5532,passé_simp
5540,passé_simp
5556,passé_simp
5581,
5587,imparfait
5591,passé_simp
5610,passé_simp
5615,
5625,
5634,passé_simp
5644,passé_simp
5655,
5661,passé_simp
5666,passé_simp
5674,passé_simp
5680,passé_simp
5694,
5702,
5746,
5752,passé_simp
5763,passé_simp
5768,passé_simp
5773,
5785,
5801,passé_simp
5816,passé_simp
5821,
5838,
5851,passé_simp
5856,
5867,passé_simp
5898,passé_simp
5933,passé_simp
5973,passé_simp
5996,
6040,passé_simp
6045,
6072,
6081,passé_simp
6086,passé_simp
6104,
6194,passé_simp
6197,passé_simp
6199,
6207,
6213,
6287,imparfait
6319,passé_simp
6321,imparfait
6327,imparfait
6343,passé_simp
6361,passé_simp
6397,
6403,
6411,passé_simp
6423,passé_simp
6425,passé_simp
6435,
6442,passé_simp
6446,
6470,
6476,passé_simp
6487,passé_simp
6491,passé_simp
6498,passé_simp
6500,passé_simp
6509,passé_simp
6532,passé_simp
6571,
6573,
6593,passé_simp
6599,
6614,passé_simp
6695,
6714,
6746,passé_simp
6751,
6766,
6776,
6780,
6800,
6809,
6826,passé_simp
6832,passé_simp
6838,passé_simp
6851,
6858,passé_simp
6862,
6880,
6942,
7047,
7065,passé_simp
7071,passé_simp
7091,passé_simp
7100,passé_simp
7104,
7106,
7110,
7115,
7127,
7131,
7140,passé_simp
7155,passé_simp
7158,
7162,passé_simp
7179,
7191,
7199,
7211,
7225,
7263,passé_simp
7295,passé_simp
7301,passé_simp
7325,
7334,passé_simp
7339,
7363,passé_simp
7368,
7461,
7564,
7598,passé_simp
7603,
7605,passé_simp
7623,
7634,
7704,
7709,passé_simp
7715,passé_simp
7737,imparfait
7802,passé_simp
7819,passé_simp
7822,
7830,
7832,passé_simp
7840,
7843,
7885,
7892,
7899,
7916,passé_simp
7923,passé_simp
7928,passé_simp
7933,passé_simp
7944,passé_simp
7955,imparfait
7957,
7963,
7969,
8011,
8026,
8062,
8071,
8076,passé_simp
8082,passé_simp
8149,
8179,passé_simp
8185,
8195,passé_simp
8198,
8262,
8283,
8286,
8314,
8324,
8330,
8336,
8344,
8357,
8365,
8378,
8386,
8402,
8410,passé_simp
8425,passé_simp
8440,
8443,passé_simp
8447,
8451,
8472,imparfait
8480,imparfait
8484,passé_simp
8487,
8491,passé_simp
8498,passé_simp
8522,passé_simp
8526,
8542,passé_simp
8553,
8596,imparfait
8600,
8607,
8614,
8622,imparfait
8628,passé_simp
8634,passé_simp
8663,imparfait
8669,imparfait
8709,
8714,passé_simp
8717,
8723,
8738,
8750,passé_simp
8774,
8776,passé_simp
8795,passé_simp
8797,passé_simp
8804,
8811,
8831,
8845,passé_comp
8892,
8958,passé_simp
8980,passé_simp
8985,passé_simp
8989,passé_simp
9004,passé_simp
9018,
9030,
9039,passé_simp
9044,passé_simp
9061,passé_simp
9066,
9081,passé_simp
9090,
9126,passé_simp
9135,passé_simp
9139,
9151,
9155,
9181,passé_simp
9192,passé_simp
9196,
9207,
9214,passé_simp
9219,passé_simp
9236,passé_simp
9247,passé_simp
9255,passé_simp
9262,passé_simp
9266,imparfait
9274,passé_simp
9279,
9283,passé_simp
9292,
9311,
9342,passé_simp
9358,
9400,passé_simp
9406,passé_simp
9411,passé_simp
9421,passé_simp
9426,passé_simp
9431,
9455,
9469,
9499,
9504,
9514,passé_comp
9533,passé_simp
9543,passé_simp
9547,passé_simp
9553,
9590,passé_simp
9596,
9606,imparfait
9631,passé_simp
9639,
9641,passé_simp
9656,passé_simp
9670,
9695,
9707,
9721,passé_simp
9725,
9727,passé_simp
9737,
9750,
9774,passé_simp
9785,
9826,passé_simp
9832,passé_simp
9838,passé_simp
9849,passé_simp
9851,passé_simp
9853,passé_simp
9859,
9866,passé_simp
9875,
9877,
9894,passé_simp
9898,passé_simp
9902,
9904,passé_simp
9911,passé_simp
9920,
9954,passé_simp
9959,
9963,passé_simp
9965,
9971,passé_simp
9976,
9982,
9984,passé_simp
9989,passé_simp
9993,passé_simp
9998,passé_simp
10006,
10013,passé_simp
10062,
10081,
10107,passé_simp
10113,passé_simp
10117,imparfait
10121,passé_simp
10131,
10146,
10182,imparfait
10188,
10195,imparfait
10200,
10206,passé_simp
10214,passé_simp
10222,
10235,
10239,
10242,
10273,passé_simp
10279,
10283,passé_simp
10293,passé_simp
10297,passé_simp
10299,
10314,
10319,
10326,
10350,passé_simp
10357,passé_simp
10362,passé_simp
10373,
10377,
10383,
10386,
10390,
10404,
10415,
10419,
10429,
10436,passé_simp
10441,
10446,passé_simp
10457,passé_simp
10462,passé_simp
10471,passé_simp
10479,
10483,
10486,
10514,passé_simp
10519,
10531,passé_simp
10534,
10539,passé_simp
10545,passé_simp
10563,passé_simp
10573,
10635,passé_simp
10640,
10642,passé_simp
10648,imparfait
10654,
10661,
10721,
10736,
10751,passé_simp
10761,passé_simp
10771,passé_simp
10778,
10801,imparfait
10833,passé_simp
10836,
10845,passé_simp
10899,passé_simp
10939,
10947,
10974,passé_simp
10998,passé_simp
11003,
11025,
11091,
11124,
11182,
11212,
11286,passé_simp
11296,passé_simp
11304,passé_simp
11313,passé_simp
11321,
11323,passé_simp
11330,passé_simp
11351,
11418,
11454,passé_simp
11458,
11461,passé_simp
11463,passé_simp
11469,
11477,
11481,passé_simp
11483,
11488,
11490,passé_simp
11494,
11505,passé_simp
11507,
11513,passé_simp
11521,passé_simp
11540,
11549,passé_simp
11565,
11581,
11593,
11606,passé_simp
11610,
11614,
11639,passé_simp
11643,
11660,passé_simp
11671,
11699,passé_simp
11713,
11733,passé_simp
11739,passé_simp
11743,passé_simp
11762,passé_simp
11768,
11776,
11779,
11790,passé_comp
11792,passé_comp
11810,passé_comp
11820,
11827,passé_comp
11860,passé_comp
11870,
11913,passé_comp
11920,
11994,
11998,
12000,
12005,passé_comp
12007,
12012,
12019,
12026,
12029,
12034,
12044,passé_comp
12055,passé_comp
12057,
12061,passé_comp
12105,
12110,
12141,
12150,
12155,passé_simp
12166,passé_simp
12178,passé_simp
12180,
12188,passé_simp
12190,passé_simp
12195,
12200,
12214,
12229,
12239,passé_simp
12243,
12253,
12256,passé_simp
12271,passé_simp
12275,
12290,
12295,passé_simp
12300,passé_simp
12305,passé_simp
12311,passé_simp
12327,passé_simp
12338,passé_simp
12341,
12347,passé_simp
12352,
12356,passé_simp
12362,
12379,
12385,passé_simp
12389,passé_simp
12391,
12403,passé_simp
12410,passé_simp
12414,passé_simp
12419,
12421,
12426,
12429,passé_simp
12435,passé_simp
12488,passé_simp
12508,passé_simp
12537,
12539,passé_simp
12548,
12552,imparfait
12589,
12594,
12600,imparfait
12682,
12684,passé_simp
12686,
12690,passé_simp
12717,
12741,passé_simp
12752,passé_simp
12756,
12760,imparfait
12766,
12773,passé_simp
12779,
12802,
12812,passé_simp
12821,passé_simp
12836,passé_simp
12848,passé_simp
12852,passé_simp
12866,imparfait
12880,imparfait
12884,passé_simp
12893,
12915,
12925,
12938,
12946,
12949,passé_simp
12964,passé_simp
12966,
12968,passé_simp
12970,passé_simp
12972,
12978,passé_simp
12996,passé_simp
13004,passé_simp
13008,
13085,passé_comp
13092,passé_simp
13097,imparfait
13104,
13124,
13132,
13140,
13149,passé_simp
13154,
13165,
13174,
13193,passé_simp
13214,imparfait
13222,
13231,
13234,passé_simp
13238,passé_simp
13247,imparfait
13258,
13276,
13279,
13291,passé_simp
13296,passé_simp
13301,passé_simp
13304,
13307,imparfait
13319,
13325,passé_simp
13336,passé_simp
13343,
13349,passé_simp
13361,passé_simp
13370,passé_simp
13374,passé_simp
13378,passé_simp
13382,passé_simp
13386,passé_simp
13394,passé_simp
13398,
13410,passé_simp
13416,passé_simp
13425,
13446,
13450,passé_simp
13455,passé_simp
13459,
13478,
13489,passé_comp
13493,
13501,
13529,passé_comp
13537,passé_simp
13541,passé_simp
13543,passé_simp
13545,passé_simp
13550,passé_simp
13555,passé_simp
13558,passé_simp
13564,
13571,passé_simp
13575,
13584,
13589,passé_simp
13605,
13611,passé_simp
13627,imparfait
13636,imparfait
13641,imparfait
13646,passé_simp
13653,
13657,
13661,
13714,passé_simp
13806,passé_simp
13837,
13852,passé_simp
13854,
13856,passé_simp
13860,passé_simp
13868,passé_simp
13884,passé_simp
13904,passé_simp
13919,passé_simp
13923,
13926,
13932,passé_simp
13956,
13967,
13975,
13992,passé_simp
13998,
14000,
14022,
14024,
14030,
14033,
14045,passé_simp
14048,
14050,passé_simp
14054,
14056,
14067,passé_simp
14069,
14072,passé_simp
14077,
14079,
14129,
14139,
14156,passé_simp
14161,passé_simp
14165,
14180,
14187,
14193,
14200,
14208,
14211,passé_comp
14218,passé_comp
14229,passé_simp
14237,
14245,
14251,passé_comp
14254,
14261,passé_comp
14273,
14280,passé_simp
14283,
14310,
14325,passé_simp
14329,
14331,
14335,
14371,passé_simp
14382,
14396,passé_simp
14406,passé_simp
14408,
14415,
14472,
14500,passé_simp
14505,
14508,passé_simp
14510,
14573,passé_simp
14578,passé_simp
14594,
14616,
14627,
14635,
14639,
14650,passé_simp
14655,passé_simp
14670,passé_simp
14676,
14679,passé_simp
14684,passé_simp
14691,passé_simp
14697,passé_simp
14700,passé_simp
14707,passé_simp
14732,
14807,passé_simp
14812,
14826,passé_simp
14828,
14847,passé_simp
14853,passé_simp
14861,passé_simp
14865,
14870,passé_simp
14888,passé_simp
14950,passé_simp
14954,passé_simp
14959,passé_simp
15024,
15032,
15037,
15046,
15049,
15055,
15066,
15084,
15123,
15141,passé_simp
15144,passé_simp
15154,passé_simp
15161,passé_simp
15166,passé_simp
15170,
15172,
15186,passé_simp
15188,
15192,
15202,passé_simp
15206,
15209,
15212,passé_simp
15216,passé_simp
15226,
15235,passé_simp
15240,
15282,imparfait
15287,
15297,
15312,passé_simp
15319,
15329,
15343,passé_simp
15351,passé_simp
15354,
15359,passé_simp
15364,passé_simp
15368,passé_simp
15371,passé_simp
15382,
15391,
15408,
15442,passé_simp
15446,passé_simp
15450,passé_simp
15459,passé_simp
15471,passé_simp
15476,imparfait
15483,passé_simp
15490,
15496,passé_simp
15503,
15506,passé_simp
15509,passé_simp
15524,
15527,passé_simp
15530,
15538,passé_comp
15544,passé_simp
15548,
15551,passé_simp
15554,
15572,
15575,passé_simp
15578,
15590,passé_simp
15594,
15602,
15607,
15619,passé_simp
15625,
15636,
15652,passé_simp
15660,passé_simp
15664,
15667,passé_simp
15672,
15682,passé_comp
15691,
15694,passé_simp
15703,
15713,passé_simp
15717,
15724,passé_simp
15729,passé_simp
15736,passé_simp
15744,
15749,passé_simp
15754,passé_simp
15763,
15771,passé_simp
15776,passé_simp
15783,passé_simp
15789,passé_simp
15795,
15806,
15821,
15832,imparfait
15841,passé_simp
15846,
15856,passé_simp
15863,passé_simp
15868,
15870,passé_simp
15876,
15887,passé_simp
15891,
15895,passé_simp
15901,
15918,passé_simp
15927,passé_simp
15932,passé_simp
15937,passé_simp
15941,passé_simp
15945,
15947,passé_simp
15950,
15956,passé_simp
15968,
15976,
16008,
16019,passé_comp
16024,
16031,
16052,
16056,passé_comp
16070,
16075,
16154,
16162,passé_simp
16197,
16202,passé_simp
16219,passé_simp
16230,
16242,passé_simp
16266,imparfait
16272,imparfait
16279,imparfait
16292,passé_simp
16305,passé_simp
16362,
16368,passé_simp
16381,passé_simp
16408,passé_simp
16421,
16436,passé_simp
16439,
16450,
16521,passé_comp
16527,passé_comp
16530,
16537,passé_comp
16540,passé_comp
16557,passé_comp
16567,
16570,
16623,
16628,
16647,passé_comp
16675,
16678,passé_simp
16688,passé_simp
16720,passé_simp
16729,passé_simp
16744,
16751,
16753,passé_simp
16758,passé_simp
16765,passé_simp
16777,passé_simp
16782,
16788,passé_simp
16795,passé_simp
16806,
16819,passé_simp
16841,
16848,passé_comp
16852,passé_comp
16863,
16870,
16935,passé_simp
16938,
16975,passé_simp
16994,passé_simp
16999,passé_simp
17010,
17016,
17019,passé_simp
17029,
17049,passé_simp
17057,
17061,
17065,
17068,
17140,imparfait
17163,passé_comp
17191,passé_comp
17194,passé_simp
17197,
17248,passé_simp
17252,passé_simp
17255,
17262,imparfait
17265,passé_simp
17268,passé_simp
17274,passé_simp
17285,
17337,
17403,passé_simp
17410,passé_simp
17417,passé_simp
17424,passé_simp
17427,imparfait
17432,passé_simp
17438,
17445,
17448,passé_simp
17450,passé_simp
17460,passé_simp
17465,
17474,passé_simp
17482,passé_simp
17495,passé_simp
17513,passé_comp
17517,
17528,
17539,imparfait
17562,passé_simp
17566,
17569,
17590,
17610,
17700,passé_simp
17708,passé_simp
17744,
17753,
17768,passé_simp
17813,passé_simp
17870,passé_simp
17887,passé_simp
17893,passé_simp
17907,passé_simp
17912,passé_simp
17914,passé_simp
17919,passé_simp
17924,passé_simp
17929,passé_simp
17937,
17943,passé_simp
17948,
17956,
17963,
17970,
17975,
17978,
17995,passé_comp
17997,
18000,
18005,
18012,passé_simp
18016,passé_simp
18029,passé_comp
18032,imparfait
18077,passé_simp
18081,
18092,passé_simp
18107,passé_simp
18134,
18143,passé_simp
18148,passé_simp
18150,passé_simp
18154,
18156,passé_simp
18158,
18162,
18171,
18176,
18185,passé_simp
18192,passé_simp
18194,passé_simp
18200,passé_simp
18208,
18210,
18221,
18229,
18240,
18265,passé_comp
18282,imparfait
18285,passé_simp
18287,
18296,
18351,
18362,
18371,passé_simp
18386,
18402,passé_simp
18417,passé_simp
18423,
18442,passé_simp
18446,passé_simp
18452,imparfait
18467,
18478,passé_simp
18481,passé_simp
18484,
18486,passé_simp
18493,passé_simp
18498,passé_simp
18504,
18542,passé_simp
18561,
18565,
18583,
18627,
18664,imparfait
18676,
18683,
18751,
18784,passé_simp
18793,imparfait
18874,passé_simp
18886,passé_simp
18894,
18904,passé_simp
18916,imparfait
18922,passé_simp
18937,passé_simp
18944,passé_simp
18952,passé_simp
18992,passé_simp
19001,
19038,
19046,
19073,
19114,
19122,passé_simp
19141,
19151,
19153,
19168,passé_simp
19185,
19189,passé_simp
19207,
19212,
19221,passé_comp
19226,passé_simp
19237,
19240,
19256,passé_simp
19261,
19303,passé_simp
19314,passé_simp
19326,passé_simp
19330,
19334,passé_simp
19347,passé_simp
19351,
19360,passé_simp
19363,
19367,
19373,
19385,
19392,passé_simp
19401,passé_simp
19404,
19411,passé_simp
19424,passé_simp
19427,passé_simp
19434,
19444,passé_simp
19447,
19453,passé_simp
19456,
19507,passé_simp
19523,
19532,passé_simp
19535,passé_simp
19537,
19545,imparfait
19587,passé_simp
19619,passé_simp
19651,passé_simp
19677,passé_simp
19709,
19728,passé_simp
19766,passé_simp
19891,
20017,passé_simp
20028,
20031,passé_simp
20039,
20042,passé_simp
20050,
20053,passé_simp
20070,
20073,passé_simp
20079,
20082,passé_simp
20090,
20093,passé_simp
20099,
20104,passé_simp
20165,passé_simp
20202,imparfait
20228,passé_simp
20238,passé_simp
20247,passé_simp
20251,passé_simp
20255,
20260,
20291,passé_simp
20295,
20307,
20317,passé_simp
20322,passé_simp
20327,
20346,passé_simp
20353,
20357,
20379,passé_simp
20389,passé_simp
20399,
20414,
20418,
20435,passé_simp
20440,passé_simp
20443,passé_simp
20452,
20460,
20472,
20484,passé_simp
20489,passé_simp
20493,passé_simp
20503,passé_simp
20508,imparfait
20541,passé_simp
20544,passé_simp
20548,
20553,
20585,
20593,imparfait
20605,passé_simp
20607,passé_simp
20619,passé_simp
20624,
20627,passé_simp
20648,
20678,passé_simp
20681,passé_simp
20686,passé_simp
20688,passé_simp
20695,passé_simp
20705,passé_simp
20710,passé_simp
20723,passé_simp
20727,passé_simp
20731,
20741,passé_simp
20746,imparfait
20750,passé_simp
20758,passé_simp
20764,
20768,
20780,passé_simp
20782,
20792,passé_simp
20796,passé_simp
20801,passé_simp
20807,passé_simp
20816,passé_simp
20820,
20828,
20846,
20853,passé_simp
20859,passé_simp
20867,
20877,passé_simp
20879,passé_simp
20882,
20884,passé_simp
20887,passé_simp
20892,
20895,passé_simp
20898,passé_simp
20903,
20906,passé_simp
20909,passé_simp
20921,passé_simp
20931,
20940,passé_simp
20943,
20960,imparfait
20985,imparfait
20992,passé_simp
20996,
21018,passé_simp
21021,passé_simp
21025,
21029,passé_simp
21035,
21038,passé_simp
21050,passé_simp
21063,passé_simp
21069,passé_simp
21074,passé_simp
21076,passé_simp
21097,
21100,passé_simp
21107,passé_simp
21113,
21125,
21133,
21142,
21149,
21157,
21167,passé_simp
21170,passé_simp
21173,
21176,
21178,
21180,passé_simp
21185,passé_simp
21189,passé_simp
21212,passé_simp
21229,
21236,passé_simp
21240,
21255,
21274,
21280,passé_simp
21295,
21317,
21333,passé_simp
21336,
21354,
21364,
21368,passé_simp
21371,passé_simp
21375,passé_simp
21385,
21394,
21400,passé_simp
21413,passé_simp
21421,
21438,
21443,
21447,
21454,
21469,passé_simp
21475,passé_simp
21478,
21489,
21503,
21513,
21529,passé_simp
21549,
21557,
21564,passé_simp
21572,
21576,passé_simp
21578,
21633,
21651,
21658,passé_simp
21676,passé_simp
21684,passé_simp
21689,
21691,
21695,
21704,
21708,passé_simp
21713,
21731,passé_comp
21736,
21743,
21745,passé_comp
21749,passé_comp
21751,
21755,passé_simp
21764,
21786,imparfait
21791,
21793,passé_comp
21797,passé_comp
21801,
21822,passé_simp
21825,passé_simp
21830,
21842,
21849,
21854,passé_simp
21858,passé_simp
21867,
21915,
21934,
21949,passé_simp
21967,
21975,
21978,
21983,passé_simp
22011,passé_simp
22018,
22024,passé_simp
22042,
22051,
22063,
22072,
22102,passé_comp
22107,
22113,passé_comp
22121,
22202,
22210,
22248,
22251,
22284,
22295,passé_simp
22301,passé_simp
22317,
22325,passé_simp
22351,passé_simp
22353,
22381,passé_simp
22401,passé_simp
22410,imparfait
22431,passé_simp
22434,passé_simp
22436,passé_simp
22460,
22475,
22481,
22486,
22489,passé_simp
22491,
22501,passé_simp
22513,
22532,
22547,passé_comp
22571,passé_comp
22574,
22583,
22598,passé_simp
22601,passé_simp
22605,
22610,passé_simp
22612,passé_simp
22615,passé_simp
22619,
22641,passé_simp
22654,
22680,passé_comp
22711,passé_comp
22728,passé_comp
22747,passé_comp
22749,
22774,
22786,passé_comp
22795,
23029,
23041,
23055,
23087,
23099,passé_simp
23107,passé_simp
23113,passé_simp
23118,passé_simp
23125,passé_simp
23134,imparfait
23146,
23167,passé_simp
23173,passé_simp
23184,passé_simp
23202,passé_simp
23209,passé_simp
23215,passé_simp
23226,passé_simp
23238,passé_simp
23253,passé_simp
23291,passé_simp
23323,passé_simp
23334,passé_simp
23346,imparfait
23360,
23365,passé_simp
23374,
23396,passé_simp
23403,passé_simp
23407,
23432,
23440,
23447,
23468,passé_simp
23493,passé_simp
23526,
23530,passé_simp
23535,
23540,passé_simp
23542,passé_simp
23545,
23549,
23555,
23563,passé_simp
23572,passé_simp
23581,
23593,
23615,
23626,
23651,
23704,passé_simp
23711,
23758,passé_simp
23761,
23789,
23825,passé_simp
23829,
23831,passé_simp
23834,
23837,passé_simp
23843,passé_simp
23848,passé_simp
23851,
23871,passé_simp
23875,passé_simp
23881,passé_simp
23885,passé_simp
23899,
23909,
23920,
23923,passé_simp
23935,imparfait
23942,passé_simp
23960,passé_comp
23968,
23995,
24046,
24058,passé_simp
24066,passé_simp
24068,
24087,
24110,
24147,passé_simp
24161,
24170,
24217,
24232,
24252,passé_comp
24269,
24321,
24411,passé_simp
24429,
24431,passé_simp
24434,passé_simp
24439,
24445,
24470,passé_simp
24478,passé_simp
24487,passé_simp
24495,
24526,passé_simp
24535,
24541,
24553,
24560,passé_comp
24574,
24595,
24613,passé_simp
24618,passé_simp
24627,passé_simp
24630,passé_simp
24633,passé_simp
24638,passé_simp
24655,passé_simp
24660,passé_simp
24671,passé_simp
24675,passé_simp
24680,
24692,
24701,passé_simp
24703,passé_simp
24705,passé_simp
24708,
24715,
24725,
24730,
24738,imparfait
24742,passé_simp
24746,passé_simp
24749,
24752,passé_simp
24754,
24756,
24760,passé_simp
24794,passé_simp
24807,imparfait
24814,passé_simp
24821,
24830,imparfait
24832,
24835,passé_simp
24876,passé_simp
24937,passé_simp
24939,
24947,
25004,
25022,passé_simp
25024,
25030,
25034,passé_simp
25045,passé_simp
25052,passé_simp
25055,
25060,passé_simp
25064,imparfait
25075,passé_simp
25080,
25100,
25131,
25157,passé_simp
25161,
25194,
25209,
25219,
25229,
25247,
25263,
25270,
25276,
25284,
25312,
25324,passé_comp
25330,
25464,
25481,passé_simp
25487,
25490,passé_simp
25494,
25516,
25524,passé_simp
25526,
25573,passé_comp
25602,passé_comp
25718,passé_simp
25724,passé_simp
25731,passé_simp
25736,
25756,
25765,
25841,passé_simp
25846,passé_simp
25854,passé_simp
25906,passé_simp
25910,passé_simp
25912,
25920,passé_simp
25924,passé_simp
25931,
25947,passé_simp
25954,imparfait
25964,
25975,passé_simp
25980,
25994,passé_simp
26001,passé_simp
26005,passé_simp
26012,passé_simp
26021,
26025,
26028,
26061,passé_simp
26067,passé_simp
26089,passé_simp
26101,passé_simp
26184,passé_simp
26192,
26281,passé_simp
26297,
26370,passé_simp
26433,imparfait
26437,
26441,passé_simp
26448,passé_simp
26451,passé_simp
26455,
26460,
26475,
26557,passé_simp
26560,
26564,
26593,passé_simp
26598,
26605,imparfait
26616,imparfait
26650,
26696,passé_simp
26702,passé_simp
26707,passé_simp
26712,
26722,passé_simp
26752,passé_simp
26757,passé_simp
26763,passé_simp
26771,passé_simp
26789,
26819,
26830,
26852,passé_simp
26860,
26871,passé_simp
26889,
26902,passé_simp
26908,passé_simp
26930,passé_simp
26943,
26949,passé_simp
26957,
27022,
27041,
27091,
27148,
27161,passé_simp
27190,passé_simp
27199,
27202,
27204,passé_simp
27207,passé_simp
27216,
27229,imparfait
27235,passé_simp
27241,
27278,
27284,
27288,
27291,
27298,
27305,
27312,passé_simp
27323,
27327,
27334,passé_simp
27337,passé_simp
27342,
27356,passé_comp
27359,
27443,passé_comp
27451,passé_simp
27457,
27461,passé_simp
27474,
27491,passé_simp
27495,passé_simp
27498,passé_simp
27501,
27518,passé_simp
27525,
27530,passé_simp
27550,passé_simp
27553,passé_simp
27558,passé_simp
27580,passé_simp
27584,
27638,
27649,imparfait
27653,passé_simp
27667,
27683,
27686,
27713,passé_simp
27734,imparfait
27741,
27778,passé_simp
27783,
27972,
27983,passé_comp
27988,
28012,
28054,passé_comp
28058,
28062,passé_comp
28067,passé_comp
28147,
28156,passé_simp
28159,
28241,
28248,passé_simp
28254,passé_simp
28256,
28260,passé_simp
28266,passé_simp
28269,
28272,passé_simp
28284,
28290,
28301,imparfait
28307,
28311,
28359,
28370,passé_simp
28377,passé_simp
28409,passé_simp
28416,
28422,
28433,passé_simp
28441,passé_simp
28448,passé_simp
28462,
28479,passé_simp
28487,passé_simp
28493,imparfait
28518,passé_simp
28538,passé_simp
28545,
28561,passé_simp
28597,passé_simp
28603,
28607,passé_simp
28611,
28617,
28658,
28661,passé_simp
28665,
28674,passé_simp
28681,
28697,
28729,passé_simp
28747,passé_simp
28755,
28758,passé_simp
28794,
28808,
28824,
28826,passé_simp
28828,imparfait
28833,
28838,passé_simp
28849,
28885,passé_simp
28894,
28915,passé_simp
28921,passé_simp
28929,passé_simp
28956,passé_simp
28975,
28999,passé_simp
