eng_TAMsimp,אמר,בוא,היה,הלך,עשׂה,לקח,נתן,שׁלח,ראה,קרא,יצא,דבר,עלה,נכה,שׁוב,מות,ישׁב,ענה,שׁמע,עמד,קום,נגד,ילד,נשׂא,נפל,שׂים,ירד,עבר,אכל,בנה,חנה,חוה,קבר,מלך,צוה,שׁכב,חזק,ברך,מצא,לכד,קרב,אסף,נוס,בכה,חיה,חרה,נגשׁ,עבד,שׁאל,נטה,ירא,קבץ,סבב,לחם,שׁלך,סור,זעק,פנה,עזב,ידע,כתב,רדף,פקד,שׁבע,זבח,הרג,כלה,מלא,כסה,שׁחט,הרה,בקשׁ,רוץ,קרע,צעק,מדד,פלל,גדל,פתח,ירשׁ,ספר,כרת,נוח,שׁתה,ברח,ישׁע,שׁכם,צפה,נגע,רכב,בחר,כון,כנע,גלה,נצל,חלל,יטב,קהל,קטר,תקע,אהב,נסע,נשׁק,שׂרף,קדשׁ,קשׁר,משׁח,אסר,שׁבר,קדד,לבשׁ,ערך,נגף,רבה,מאן,רעע,מלט,שׁקה,נחם,הפך,זנה,שׁפט,תפשׂ,שׂמח,נבא,גרשׁ,סגר,עוד,שׁפך,רום,יצב,בקע,אחז,שׁמר,נתץ,זרק,פשׁט,טמא,בין,זכר,לין,נכר,פרץ,יעץ,נהג,קצף,שׁבה,עתר,מרה,שׁחת,יקץ,מאס,צלח,מכר,צור,תעה,ריב,אבד,חגר,חלק,דבק,חטא,בדל,למד,גבה,רחץ,שׁכח,יצק,שׁית,גנב,קלל,חבשׁ,פוץ,נטשׁ,אבל,סתר,חפר,נבט,חרד,כבד,רפא,פגע,ירה,אמץ,שׁלם,צום,חדל,רמס,הלל,נחה,שׁמד,שׁכן,לקט,חשׁב,ספד,חפשׂ,קנה,בטח,בלע,מרד,בזה,קשׁה,סות,בער,חלם,קנא,חרם,חנן,כעס,חיל,רגם,ישׁר,פצר,נטע,חצה,שׁבת,נסה,חבא,טמן,פשׁע,מנה,שׁקף,יאל,חלה,רוע,שׁקל,שׂכר,נשׂג,סקל,נדר,רגז,גוע,רעה,גור,המם,בזז,כרע,נוע,מהר,רצץ,נסך,עזר,טהר,אמן,עצר,חמל,שׂבע,געשׁ,טבל,שׁאב,ישׁן,פקח,יתר,בהל,נתך,רדה,שׁקט,עור,עוף,שׁרת,צרר,חבר,יבשׁ,חרשׁ,קצר,לחץ,גמל,יסף,קוץ,תמם,פרר,שׁאר,תלה,דרשׁ,פדה,פגשׁ,גלח,צבר,טול,סכך,גאל,בשׁל,קבל,עדה,נתק,זוב,צחק,פעם,פלט,פתה,נוף,גהר,עצם,דמם,נדח,נהל,הום,נתר,עיף,צמא,עיט,קוה,חנף,כתת,כול,אשׁם,לאה,שׁכר,חזה,רמם,כרה,כפר,כלא,אזר,כהן,לון,משׁך,שׁנה,רצה,שׁמם,חלף,חלץ,יכח,יכל,ינק,אשׁר,אנף,אתה,שׂנא,קיא,תעב,קין,זרה,מעל,חפה,מסס,קרה,מטר,מול,לעג,חבק,רגל,עזז,אור,עצב,שׁלף,שׂגב,שׂטם,עלף,שׁמן,אהל,עגב,גער,תור,שׁפל,שׁסס,שׁסע,אחר,קטן,רעשׁ,עקר,רעב,ברא,בלל,צפן,צנח,צמח,צמד,גבר,רגן,גדע,רוח,פרק,רעם,עתק,ארך,פרה,פרד,רפה,רקע,פסח,גזל,אפק,אפה,שׁחח,שׁטף,סתם,נגר,חמם,חתר,כחד,מרט,נקף,חנך,מרר,נקב,נצה,משׁל,משׁשׁ,כהה,כבשׁ,נצב,ידה,נפשׁ,כבס,חנט,יחל,נאף,נאץ,המה,נחל,נזה,חלשׁ,יצג,יצר,יקע,יצת,טבע,נקע,נתשׁ,סמך,לושׁ,חשׁך,זרע,מנע,כשׁל,מוג,דקק,דקר,חוס,מחה,חסר,דרך,חתם,חתן,חרף,ישׁט,אצר,ארב,אצל,כלם,יקר,רחב,שׁגה,רשׁע,בגד,שׁוט,שׁוע,ישׁם,ישׂם,חלט,רחם,חלא,כחשׁ,רנן,חכם,שׁחד,רעץ,רכס,לבב,ריק,חושׁ,רחק,כבה,רעד,לוט,רקד,שׁור,דאה,יקד,אוה,טחן,שׁקע,חתת,שׁרשׁ,חשׂף,שׂור,שׂחט,שׂחק,חשׂך,אוץ,חשׁה,שׁקד,חרר,שׂרר,תוה,חרק,תמה,תמך,חרב,חפא,אבק,תפר,אות,טפל,אפד,חמס,אנשׁ,שׁיר,חמד,שׁכך,אנח,יפה,לפת,יעף,יעד,יסר,שׁלשׁ,טרף,חמר,שׁמט,יחם,אלץ,אלה,שׁנס,יבב,שׁסף,שׁעה,שׁען,חדשׁ,זרר,רדם,גזר,ערב,ערה,גלל,נקר,גיח,נקם,פוג,פזז,פזר,פחד,פטר,הבל,חדה,פעל,נפח,פצל,פצץ,נער,גזז,נעל,הון,נכל,פרע,נטל,עקשׁ,נשׁב,עקד,עקב,ספן,סער,גרע,חנק,עבת,סמם,עדן,סלף,סלל,סכר,סוך,סוג,עזק,דלה,עטה,סגד,דלל,עלז,עלל,עמס,גלם,נשׁל,נשׁך,נחת,פרשׂ,פשׁח,קדר,מתק,מתח,בעט,זקן,מצה,קלס,קלע,קמט,זרח,מעט,מסר,מסה,בטא,קרם,ספק,קשׁב,חבט,מכך,בושׁ,רבץ,מור,מהה,לקק,בצע,בצר,נזר,זעף,גוז,פתר,צבא,צבט,נושׁ,צדק,הסה,הרס,צוף,צוץ,נוד,נוא,נהה,התל,נדד,נדב,צמת,אבך,זור,זיד,זנח,נבל,קבב,גרס
PAST,2359,595,384,293,307,292,268,257,259,219,223,213,197,169,165,150,135,141,126,119,113,110,113,100,92,71,82,77,62,73,71,57,71,67,64,56,50,51,51,47,45,45,47,42,27,42,39,32,35,29,32,29,32,32,31,31,29,32,22,27,31,31,27,30,28,25,13,18,22,26,28,20,26,23,25,25,24,19,22,21,22,18,18,16,16,19,19,19,18,16,13,13,17,15,13,14,18,17,13,17,15,15,16,15,15,16,11,13,8,15,15,14,15,10,14,13,7,11,12,13,9,12,12,11,10,12,11,10,8,10,12,12,11,4,11,11,11,8,8,10,10,9,9,6,9,10,8,9,8,7,9,4,9,7,8,4,9,6,7,8,7,4,6,8,5,4,5,8,4,7,6,7,7,6,7,5,5,7,8,6,3,7,5,5,6,7,7,7,6,6,7,4,7,5,6,6,6,1,6,7,7,7,7,5,6,5,5,5,5,5,6,6,5,4,5,5,5,5,6,2,6,6,5,6,5,6,3,6,3,5,2,4,4,5,5,4,4,3,5,5,5,4,3,5,5,4,4,4,5,5,2,5,4,3,1,3,4,4,3,4,4,3,2,4,3,3,3,4,4,4,2,3,4,2,4,4,2,2,4,2,3,3,3,3,3,3,3,2,1,1,3,3,2,3,0,2,2,2,2,2,3,3,2,2,3,1,0,3,1,3,3,3,2,3,3,3,3,3,0,3,2,1,3,1,3,2,3,0,2,2,3,3,2,3,3,3,3,3,3,2,3,2,2,1,2,2,0,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,0,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,0,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,0,2,2,2,2,0,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0
PAST ~ PRES PART,42,5,3,7,1,9,4,3,2,4,1,2,2,4,0,4,1,0,6,2,1,0,0,3,1,1,0,2,2,2,0,8,1,0,2,0,2,0,1,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,2,4,1,0,1,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRES,11,5,8,3,6,4,5,1,4,6,4,1,3,0,3,3,6,0,1,2,1,3,0,4,1,3,1,1,1,0,1,1,0,0,1,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1,0,1,3,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PAST ~ PAST PERF,13,13,4,4,5,12,9,4,4,3,6,1,1,6,2,2,4,0,2,0,1,1,0,0,1,1,3,3,2,0,0,0,0,0,1,1,1,0,0,2,2,2,1,0,0,0,1,0,1,1,1,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7,1,0,1,0,2,0,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRES PERF,1,4,17,3,4,1,13,3,0,4,2,6,2,0,4,0,3,0,3,1,6,0,0,0,0,5,2,0,1,4,0,1,0,1,0,0,0,2,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,2,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PAST ~ PRES PERF,2,2,4,6,1,2,3,5,2,3,1,3,1,0,3,0,1,0,2,0,0,1,1,0,0,4,2,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAST ~ PRES,12,0,6,2,1,1,3,2,3,2,1,0,0,1,1,9,1,3,0,1,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAST ~ TO INF,1,0,1,1,1,3,0,0,0,1,1,5,1,1,0,0,5,0,0,0,1,2,0,1,0,0,1,3,2,2,0,6,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
