eng_TAMsimp,0,1
PAST,0.01,-0.01
PAST ~ PRES PART,0.0,-0.0
PAST ~ PAST PERF,-0.02,0.02
PRES PERF,0.0,-0.0
PRES,0.03,-0.03
?PAST ~ PAST,-0.11,0.11
PAST ~ PRES PERF,0.0,-0.0
?PAST,-0.03,0.03
PAST ~ PRES,-0.05,0.05
PAST ~ TO INF,0.01,-0.01
PAST PERF,0.04,-0.04
PRES ~ PRES PERF,0.04,-0.04
PAST ~ PAST PROG,-0.08,0.08
PRES PART,0.04,-0.04
FUT ~ PRES,0.04,-0.04
?PRES,0.04,-0.04
?PRES ~ PRES,0.04,-0.04
MOD would,0.04,-0.04
MOD could ~ PAST,-0.15,0.15
TO INF,-0.08,0.08
?VB ~ PAST,0.04,-0.04
?PRES ~ PAST,-0.11,0.11
FUT ~ PAST,0.04,-0.04
?PAST ~ PRES PART,0.04,-0.04
PAST PROG,0.04,-0.04
?VB,-0.16,0.16
PRES PART ~ PRES PERF,0.04,-0.04
FUT ~ PRES PERF,-0.16,0.16
PAST PERF ~ PRES PERF,0.04,-0.04
MOD would ~ PAST,0.04,-0.04
?PAST did not ~ PAST,0.04,-0.04
PRES ~ PRES PART,0.04,-0.04
PRES ~ PRES PROG,0.04,-0.04
?TO INF ~ PAST,0.04,-0.04
MOD let ~ PAST,0.04,-0.04
?PAST ~ PRES,0.04,-0.04
?PAST ~ ?VB,0.04,-0.04
PRES ~ TO INF,0.04,-0.04
IMPV ~ PAST,0.04,-0.04
MOD let,0.04,-0.04
FUT ~ MOD shall,0.04,-0.04
PAST PERF ~ PRES PART,0.04,-0.04
PRES PERF ~ TO INF,0.04,-0.04
??PAST,0.04,-0.04
?PRES PERF ~ PRES,0.04,-0.04
PRES PERF ~ PRES PROG,0.04,-0.04
?PAST ~ IMPV,0.04,-0.04
?VB ~ PRES,0.04,-0.04
?VB ~ PRES PERF,0.04,-0.04
FUT,0.04,-0.04
?PRES ~ ?PRES PERF,-0.46,0.46
?PRES ~ PRES PERF,0.04,-0.04
?FUT ~ PAST,0.04,-0.04
?PRES PERF,0.04,-0.04
MOD can ~ PRES,0.04,-0.04
??VB ~ ?PAST question,0.04,-0.04
MOD may ~ PAST,0.04,-0.04
?PRES ~ PRES PART,0.04,-0.04
?PAST wh-question,0.04,-0.04
?PAST wh-question ~ ?PRES,0.04,-0.04
?PAST question,0.04,-0.04
?PAST do-support ~ PAST,0.04,-0.04
?PAST wh-question ~ MOD let,0.04,-0.04
?PAST did not ~ TO INF,0.04,-0.04
?PAST wh-question ~ PAST,0.04,-0.04
?PAST wh-question ~ TO INF,0.04,-0.04
?PAST ~ ?TO INF,0.04,-0.04
?MOD would ~ PAST,0.04,-0.04
?PAST did not ~ ?PAST question,0.04,-0.04
?PAST PERF ~ PAST PERF,0.04,-0.04
?MOD would,0.04,-0.04
?MOD let ~ PAST,0.04,-0.04
?FUT ~ PRES PART,0.04,-0.04
?FUT ~ PRES,0.04,-0.04
?FUT ~ ?PRES,0.04,-0.04
??VB ~ PRES PERF,0.04,-0.04
??VB ~ PRES,0.04,-0.04
??VB ~ PAST,0.04,-0.04
??PRES ~ PAST,0.04,-0.04
??PAST ~ PAST,0.04,-0.04
??PAST ~ ?TO INF,0.04,-0.04
??PAST ~ ?PAST,0.04,-0.04
PRES PERF PROG,0.04,-0.04
MOD let ~ PRES PART,0.04,-0.04
PRES PART ~ TO INF,0.04,-0.04
?PAST ~ PAST PERF,-0.96,0.96
MOD may,0.04,-0.04
MOD let ~ MOD may,0.04,-0.04
MOD is to ~ PRES PERF,0.04,-0.04
MOD may ~ PRES,0.04,-0.04
MOD could ~ MOD might,0.04,-0.04
IMPV ~ PRES PART,0.04,-0.04
IMPV ~ PRES,0.04,-0.04
MOD might ~ PRES PERF,0.04,-0.04
MOD must ~ PAST,0.04,-0.04
MOD must ~ PRES,0.04,-0.04
MOD should ~ MOD would,0.04,-0.04
FUT ~ MOD would,0.04,-0.04
MOD should ~ PRES,0.04,-0.04
MOD should ~ TO INF,0.04,-0.04
MOD would ~ PRES,0.04,-0.04
?TO INF ~ PRES,0.04,-0.04
?TO INF,0.04,-0.04
?PRES ~ TO INF,0.04,-0.04
PAST PERF ~ TO INF,0.04,-0.04
PAST PROG ~ PRES PART,0.04,-0.04
?PRES ~ FUT,0.04,-0.04
?PRES ~ ?VB,0.04,-0.04
?PRES PERF ~ PAST,0.04,-0.04
MOD let ~ PRES,0.04,-0.04
?PAST ~ PRES PERF,0.04,-0.04
PAST PROG ~ PRES PERF PROG,0.04,-0.04
PAST ~ PAST PERF PROG,0.04,-0.04
PAST PROG ~ PRES PERF,0.04,-0.04
