cl_args,RV,V,AV,V,AV,CV,_W_SV,_W_SV,CV,RV,CV,RV,AV,V,SV,_W_AV,V,SV,_W_SV,CV,RV,_W_OV,RV,_W_AV,_W_OV,OV,CV,_W_AV,RV,_W_V,_W_V,SV,CV,AV,AV,AV,CAV,AV,RV,OV,V,CAV,QV,RV,SV,_W_OV,OV,V,V,_W_SV,QV,CV,CSV,CSV,CV,_W_SV,CSV,SV,CAV,CAV,QV,V,OV,_W_CV,SV,CSV,CAV,CSV,QV,_W_RV,AV,SV,QV,CAV,_W_SAV,IV,COV,IV,COV,QV,_W_V,COV,SAV,_W_AV,CSV,COV,QAV,SV,SAV,ASV,AOV,_W_SV,_W_SAV,_W_SV,_W_V,ASV,IV,OV,_W_OAV,IV,_W_QV,IIV,ISV,COV,_W_IV,QV,OAV,_W_OV,_W_SOV,QAV,ASV,_W_CV,_W_QV,OV,COV,_W_V,IV,QAV,IOV,OV,_W_OV,ISV,ISV,RV,CIV,CAV,_W_SV,RSV,_W_AV,_W_CV,_W_AV,_W_ISV,_W_IV,_W_SAV,_W_RV,SAV,SAV,SAV,OV,_W_OV,_W_ASV,_W_OAV,ASV,CQV,_W_SOV,_W_ASV,_W_V,_W_CAV,RSV,IAV,IAV,OAV,_W_OAV,OAV,_W_CAV,IOV,RSV,_W_SOV,IV,_W_IV,CASV,ASV,V,CSV,CSAV,QOV,QSV,QV,_W_V,CQV,ISV,ISV,_W_RV,COV,CSV,CIV,_W_CV,_W_CV,IAV,CV,ISV,_W_CAV,CSAV,_W_QV,_W_SAV,CSV,_W_IV,SOV,AOV,QSV,_W_IV,_W_ISV,_W_ASV,_W_IV,_W_OSV,_W_V,AOV,OAV,RAV,OAV,SOV,COAV,CIV,AOV,_W_CAV,COAV,ARV,ARV,ACV,ACSV,CIV,ACAV,_W_COV,ASAV,CASV,ASOV,_W_SOV,CASV,_W_COV,CAV,CAOV,CAV,CAOV,_W_ACV,_W_AOV,ASV,_W_AOV,_W_AOV,AV,_W_SAV,CIAV,_W_ASV,CISV,CISV,_W_QV,_W_CSV,QSV,OSV,OSV,SAV,_W_OV,_W_OV,QAV,QAV,SAOV,QAV,_W_ISV,QSV,_W_OAV,_W_SAV,_W_IV,_W_OAV,RAV,RAV,RAV,RAV,ROV,RSV,RSV,RSV,RSV,OAV,SAV,OAV,OASV,CQV,CQV,CQV,CSAV,CSOV,_W_SAV,_W_SAV,_W_RV,_W_QV,_W_CV,_W_QSV,_W_QAV,IAV,IAV,IIAV,IIV,IIV,IOV,IOV,_W_IAV,_W_IAV,SV,SOV,ACAV
mother_verbtype,Ø,qtl,qtl,Ø,Ø,wayq,wayq,qtl,qtl,wayq,yqtl,qtl,wayq,wayq,qtl,qtl,yqtl,Ø,Ø,Ø,yqtl,wayq,wqtl,Ø,qtl,qtl,impv,wayq,infc,qtl,wayq,wayq,wqtl,wqtl,yqtl,infc,qtl,impv,impv,Ø,impv,yqtl,wayq,ptcp,yqtl,Ø,wayq,infc,ptcp,ptcp,qtl,infc,yqtl,Ø,ptcp,yqtl,qtl,infc,Ø,impv,Ø,wqtl,yqtl,qtl,impv,wqtl,wayq,impv,impv,qtl,ptcp,ptcp,yqtl,wqtl,qtl,wayq,Ø,Ø,yqtl,infc,Ø,impv,Ø,yqtl,wayq,qtl,Ø,wqtl,qtl,Ø,qtl,wqtl,Ø,infc,yqtl,qtl,qtl,impv,qtl,yqtl,qtl,wayq,Ø,wayq,wayq,wqtl,qtl,ptcp,Ø,qtl,wayq,Ø,Ø,ptcp,wqtl,ptcp,impv,wayq,qtl,infc,wqtl,wayq,qtl,infa,wayq,ptcp,impv,Ø,wqtl,yqtl,ptcp,wayq,wqtl,wayq,Ø,yqtl,wayq,ptcp,wqtl,yqtl,Ø,wayq,yqtl,qtl,qtl,qtl,infa,Ø,qtl,wayq,yqtl,wayq,Ø,ptcp,qtl,wayq,yqtl,yqtl,infc,qtl,yqtl,impv,infa,infc,yqtl,Ø,qtl,ptcp,wqtl,yqtl,infc,impv,ptcp,ptcp,infa,Ø,wqtl,impv,Ø,infa,yqtl,wqtl,impv,impv,yqtl,ptcp,yqtl,qtl,yqtl,wayq,ptcp,ptcp,wayq,Ø,Ø,infc,Ø,Ø,Ø,impv,Ø,qtl,impv,wayq,yqtl,yqtl,qtl,wayq,wayq,Ø,infc,yqtl,qtl,qtl,infa,Ø,wqtl,impv,Ø,infa,Ø,infc,qtl,wayq,wayq,ptcp,yqtl,Ø,infa,wqtl,impv,wqtl,qtl,impv,infc,Ø,Ø,qtl,Ø,impv,infc,impv,impv,ptcp,qtl,yqtl,wqtl,yqtl,wqtl,ptcp,impv,ptcp,impv,qtl,wqtl,yqtl,Ø,impv,infc,ptcp,wqtl,yqtl,wqtl,infc,qtl,impv,ptcp,wayq,Ø,qtl,infc,impv,wayq,wayq,infc,Ø,qtl,impv,qtl,yqtl,impv,Ø,impv,Ø,impv,qtl,infa,yqtl,infc
eng_TAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAST..IND,9.41,18.8,25.06,47.08,38.6,21.56,14.59,22.9,35.39,50.78,66.32,32.38,32.11,42.9,51.45,34.43,133.63,50.13,36.4,88.76,79.78,29.37,73.8,36.06,55.1,84.94,576.0,43.38,117.79,174.61,90.8,79.78,102.56,447.78,287.5,366.18,182.59,576.0,143.25,211.58,402.9,223.39,1008.75,223.39,402.9,108.16,108.16,503.88,806.8,182.59,672.17,223.39,672.17,806.8,335.58,672.17,366.18,268.27,366.18,1345.33,2018.5,806.8,1008.75,402.9,576.0,2018.5,402.9,1345.33,576.0,287.5,503.88,1008.75,1008.75,335.58,806.8,1345.33,2018.5,4038.0,1008.75,inf,1008.75,4038.0,447.78,806.8,447.78,1345.33,2018.5,1345.33,672.17,503.88,1008.75,672.17,576.0,576.0,2018.5,806.8,2018.5,inf,672.17,1345.33,2018.5,inf,2018.5,1345.33,1008.75,4038.0,2018.5,inf,2018.5,2018.5,2018.5,1345.33,2018.5,inf,4038.0,1345.33,2018.5,1345.33,inf,4038.0,2018.5,inf,1345.33,1008.75,inf,inf,2018.5,inf,2018.5,inf,806.8,806.8,inf,1008.75,2018.5,4038.0,2018.5,inf,1345.33,inf,2018.5,1008.75,4038.0,1345.33,inf,4038.0,inf,2018.5,4038.0,4038.0,inf,4038.0,2018.5,inf,inf,4038.0,inf,2018.5,4038.0,inf,4038.0,2018.5,inf,2018.5,inf,inf,4038.0,inf,inf,inf,inf,inf,4038.0,inf,inf,inf,inf,inf,4038.0,4038.0,inf,4038.0,inf,2018.5,inf,4038.0,4038.0,inf,inf,4038.0,2018.5,2018.5,2018.5,inf,2018.5,4038.0,4038.0,inf,inf,4038.0,4038.0,inf,inf,inf,inf,inf,inf,inf,4038.0,inf,inf,inf,inf,inf,inf,4038.0,inf,inf,inf,4038.0,inf,4038.0,inf,4038.0,4038.0,inf,inf,inf,inf,inf,inf,inf,4038.0,inf,inf,inf,inf,inf,inf,4038.0,inf,inf,inf,inf,4038.0,4038.0,inf,inf,inf,4038.0,inf,inf,4038.0,inf,inf,inf,inf,inf,inf,4038.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4038.0,inf,inf,inf,inf,4038.0,inf,4038.0,inf,inf,inf,inf,inf,4038.0,inf,4038.0,4038.0,inf,inf
PRES.PERF.IND,14.06,11.43,41.73,23.74,44.19,212.64,2349.0,44.19,29.92,390.67,20.36,77.33,155.67,35.72,59.26,68.12,68.12,59.26,137.24,40.96,31.64,1174.0,33.56,179.77,96.92,68.12,39.52,390.67,105.82,82.93,334.71,155.67,77.33,234.0,390.67,586.5,234.0,260.11,72.44,77.33,56.32,110.9,68.12,96.92,96.92,334.71,390.67,89.38,166.86,260.11,105.82,390.67,101.17,116.5,166.86,145.88,292.75,212.64,292.75,390.67,110.9,390.67,212.64,334.71,212.64,122.68,586.5,194.83,166.86,586.5,782.33,334.71,260.11,390.67,2349.0,234.0,212.64,292.75,260.11,234.0,334.71,212.64,782.33,469.0,2349.0,469.0,469.0,334.71,2349.0,1174.0,782.33,782.33,1174.0,1174.0,782.33,2349.0,469.0,469.0,inf,1174.0,469.0,586.5,1174.0,inf,2349.0,782.33,1174.0,782.33,2349.0,782.33,782.33,2349.0,inf,2349.0,586.5,2349.0,586.5,2349.0,inf,586.5,1174.0,1174.0,2349.0,2349.0,469.0,782.33,2349.0,inf,1174.0,2349.0,inf,inf,586.5,inf,1174.0,inf,inf,782.33,2349.0,1174.0,2349.0,inf,1174.0,inf,inf,inf,1174.0,inf,2349.0,1174.0,1174.0,inf,inf,inf,782.33,1174.0,inf,inf,2349.0,782.33,2349.0,inf,inf,inf,inf,2349.0,inf,2349.0,inf,2349.0,2349.0,2349.0,inf,1174.0,2349.0,1174.0,inf,2349.0,2349.0,inf,1174.0,inf,2349.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2349.0,inf,2349.0,inf,inf,2349.0,2349.0,inf,inf,inf,inf,inf,2349.0,2349.0,inf,inf,2349.0,2349.0,2349.0,2349.0,inf,inf,inf,2349.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2349.0,2349.0,inf,inf,inf,inf,inf,inf,2349.0,inf,inf,inf,2349.0,2349.0,2349.0,inf,inf,inf,inf,inf,2349.0,inf,inf,inf,inf,2349.0,2349.0,2349.0,inf,inf,inf,inf,inf,2349.0,2349.0,2349.0,2349.0,2349.0,2349.0,2349.0,2349.0,2349.0,inf,inf,inf,2349.0,inf,inf,inf,inf,2349.0,2349.0,inf,2349.0,2349.0,inf,inf,inf,inf,inf,inf
PRES..IND,52.39,7.45,15.63,16.96,13.81,288.86,675.33,35.89,58.68,1013.5,31.21,224.44,39.58,91.23,36.57,183.45,22.06,60.48,100.45,64.45,105.79,1013.5,288.86,224.44,100.45,95.62,52.39,2028.0,506.25,134.27,1013.5,134.27,155.08,33.39,39.58,35.89,60.48,36.57,224.44,111.72,134.27,95.62,288.86,506.25,105.79,675.33,506.25,252.62,87.22,404.8,404.8,1013.5,252.62,337.17,675.33,183.45,252.62,337.17,252.62,100.45,675.33,125.81,134.27,1013.5,252.62,506.25,1013.5,224.44,1013.5,inf,224.44,224.44,675.33,2028.0,155.08,506.25,1013.5,675.33,1013.5,inf,2028.0,1013.5,675.33,675.33,inf,1013.5,675.33,2028.0,404.8,1013.5,404.8,675.33,1013.5,1013.5,1013.5,675.33,2028.0,675.33,675.33,506.25,inf,506.25,506.25,inf,inf,inf,1013.5,2028.0,2028.0,inf,inf,inf,2028.0,506.25,inf,inf,inf,inf,1013.5,inf,inf,1013.5,inf,inf,inf,2028.0,1013.5,404.8,inf,506.25,inf,inf,2028.0,inf,inf,675.33,2028.0,2028.0,inf,1013.5,2028.0,inf,inf,2028.0,675.33,inf,inf,2028.0,2028.0,inf,2028.0,1013.5,2028.0,1013.5,inf,inf,675.33,2028.0,2028.0,inf,2028.0,2028.0,2028.0,inf,675.33,inf,inf,inf,1013.5,inf,2028.0,2028.0,2028.0,inf,2028.0,inf,1013.5,2028.0,inf,2028.0,inf,2028.0,2028.0,inf,1013.5,2028.0,2028.0,1013.5,1013.5,inf,inf,inf,inf,inf,inf,inf,inf,2028.0,2028.0,inf,2028.0,2028.0,2028.0,inf,2028.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,2028.0,inf,inf,inf,inf,inf,2028.0,inf,inf,inf,inf,2028.0,2028.0,2028.0,inf,inf,inf,2028.0,inf,2028.0,inf,2028.0,inf,2028.0,2028.0,inf,inf,inf,inf,inf,inf,inf,2028.0,inf,inf,inf,inf,2028.0,inf,inf,inf,inf,2028.0,2028.0,2028.0,inf,2028.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2028.0,inf,inf,inf,inf,inf,inf,inf,inf,2028.0,inf,inf,inf,inf,inf,inf,2028.0,inf
PAST.PERF.IND,8.48,258.0,258.0,154.4,193.25,6.93,24.9,44.71,15.19,3.57,110.0,14.24,387.5,110.0,387.5,387.5,inf,193.25,110.0,76.7,387.5,387.5,128.5,inf,154.4,776.0,776.0,387.5,23.28,110.0,387.5,128.5,193.25,inf,inf,inf,258.0,776.0,inf,inf,inf,inf,63.75,76.7,inf,776.0,inf,inf,776.0,258.0,96.12,76.7,inf,154.4,110.0,inf,96.12,inf,258.0,inf,258.0,inf,inf,96.12,inf,776.0,85.33,inf,inf,193.25,inf,inf,inf,inf,inf,inf,387.5,inf,inf,128.5,inf,inf,inf,inf,258.0,258.0,387.5,inf,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,inf,inf,776.0,inf,inf,193.25,387.5,776.0,inf,inf,inf,776.0,776.0,387.5,258.0,inf,776.0,776.0,inf,776.0,776.0,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,inf,inf,inf,inf,inf,387.5,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,776.0,inf,387.5,776.0,776.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,776.0,inf,inf,inf,inf,inf,776.0,inf,inf,inf,inf,776.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,inf,inf,inf,inf,inf,776.0,inf,inf,inf,776.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,776.0,inf,776.0,inf,776.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,776.0
FUT..IND,inf,33.5,16.25,12.8,22.0,inf,inf,inf,33.5,inf,22.0,inf,68.0,inf,22.0,68.0,10.5,33.5,68.0,68.0,inf,inf,inf,68.0,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,33.5,33.5,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,68.0,inf,inf,inf,68.0,inf,inf,22.0,inf,inf,inf,inf,inf,22.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,33.5,inf,inf,inf,inf,68.0,68.0,inf,inf,68.0,inf,68.0,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,68.0,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,68.0,inf,inf,inf,inf
PAST..SUBJ,19.67,9.33,61.0,30.0,19.67,inf,inf,30.0,inf,inf,inf,inf,61.0,61.0,61.0,inf,inf,inf,inf,61.0,inf,61.0,inf,61.0,inf,inf,61.0,inf,inf,9.33,2.26,inf,inf,inf,inf,inf,19.67,inf,inf,inf,61.0,61.0,61.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.0,inf,inf,inf,inf,61.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
PRES..MOD,52.0,inf,52.0,16.67,52.0,52.0,52.0,inf,52.0,inf,52.0,inf,inf,inf,52.0,inf,inf,inf,52.0,inf,inf,52.0,52.0,inf,inf,52.0,inf,inf,inf,4.89,3.08,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,52.0,inf,52.0,inf,52.0,inf,inf,52.0,inf,inf,52.0,52.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,25.5,inf,inf,inf,inf,inf,inf,inf,16.67,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,52.0,inf,52.0,inf,inf,inf,inf,inf,inf,inf,52.0,inf,inf,inf,inf,inf,52.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,52.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
PRES..,15.0,inf,9.67,31.0,15.0,31.0,inf,inf,inf,inf,15.0,31.0,9.67,15.0,inf,31.0,15.0,inf,31.0,31.0,inf,inf,31.0,inf,inf,31.0,inf,inf,inf,31.0,31.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,inf,inf,inf,inf,inf,inf,inf,inf,31.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,15.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
