MOD should ~ MOD would,0.04,-0.02,-0.01,-0.01
MOD shall ~ PAST,0.04,-0.02,-0.01,-0.01
MOD might,0.04,-0.02,-0.01,-0.01
PAST ~ TO INF,0.04,-0.02,-0.01,-0.01
HAB used to ~ PAST,0.04,-0.02,-0.01,-0.01
MOD let ~ PAST,0.04,-0.02,-0.01,-0.01
MOD may ~ MOD must,0.04,-0.02,-0.01,-0.01
FUT ~ MOD should,0.04,-0.02,-0.01,-0.01
IMPV ~ MOD can,0.04,-0.02,-0.01,-0.01
MOD let ~ MOD should,0.04,-0.02,-0.01,-0.01
IMPV ~ MOD should,0.04,-0.02,-0.01,-0.01
PAST ~ PAST PERF,0.04,-0.02,-0.01,-0.01
IMPV ~ PRES PART,0.04,-0.02,-0.01,-0.01
MOD is to,-0.66,-0.02,0.59,0.09
MOD is to ~ MOD let,-0.56,0.58,-0.01,-0.01
MOD was to ~ PAST,0.04,-0.02,-0.01,-0.01
IMPV ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD can ~ MOD could,0.04,-0.02,-0.01,-0.01
MOD can ~ MOD should,0.04,-0.02,-0.01,-0.01
MOD should ~ MOD was to,0.04,-0.02,-0.01,-0.01
MOD can ~ MOD let,0.04,-0.02,-0.01,-0.01
IMPV ~ PAST,0.04,-0.02,-0.01,-0.01
MOD can ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD may ~ PRES PART,0.04,-0.02,-0.01,-0.01
MOD might ~ MOD would,0.04,-0.02,-0.01,-0.01
MOD lest,0.04,-0.02,-0.01,-0.01
MOD could ~ MOD might,0.04,-0.02,-0.01,-0.01
PRES PART ~ TO INF,0.04,-0.02,-0.01,-0.01
FUT ~ MOD must,0.04,-0.02,-0.01,-0.01
MOD could ~ MOD would,0.04,-0.02,-0.01,-0.01
PAST PERF,0.04,-0.02,-0.01,-0.01
MOD would ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD lest ~ MOD might,0.04,-0.02,-0.01,-0.01
MOD can ~ PRES PART,0.04,-0.02,-0.01,-0.01
MOD could ~ PAST,0.04,-0.02,-0.01,-0.01
MOD is to ~ MOD may,-0.63,0.65,-0.01,-0.01
FUT ~ PRES PERF,0.04,-0.02,-0.01,-0.01
MOD shall ~ MOD would,0.04,-0.02,-0.01,-0.01
MOD let ~ PRES PART,-0.13,0.15,-0.01,-0.01
FUT going-to ~ MOD shall,-0.13,0.15,-0.01,-0.01
FUT ~ FUT going-to,-0.13,0.15,-0.01,-0.01
MOD might ~ TO INF,0.04,-0.02,-0.01,-0.01
PAST ~ PAST PROG,0.04,-0.02,-0.01,-0.01
MOD might ~ PAST,0.04,-0.02,-0.01,-0.01
MOD might ~ MOD should,0.04,-0.02,-0.01,-0.01
MOD let ~ MOD would,0.04,-0.02,-0.01,-0.01
MOD was to,0.04,-0.02,-0.01,-0.01
MOD lest ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD VB ~ MOD may,0.04,-0.02,-0.01,-0.01
MOD is to ~ MOD must,-0.16,-0.02,-0.01,0.19
FUT ~ PRES PROG,0.04,-0.02,-0.01,-0.01
PAST PERF ~ PRES,0.04,-0.02,-0.01,-0.01
MOD can ~ PAST,0.04,-0.02,-0.01,-0.01
HAB used to,0.04,-0.02,-0.01,-0.01
IMPV ~ MOD is to,-0.21,-0.02,-0.01,0.24
MOD VB ~ PRES,-0.21,0.23,-0.01,-0.01
PRES PERF ~ TO INF,0.04,-0.02,-0.01,-0.01
FUT ~ MOD is to,-0.46,-0.02,-0.01,0.49
IMPV ~ MOD lest,0.04,-0.02,-0.01,-0.01
?VB ~ PAST,0.04,-0.02,-0.01,-0.01
MOD let ~ PRES PERF,0.04,-0.02,-0.01,-0.01
MOD should ~ PAST,0.04,-0.02,-0.01,-0.01
MOD would ~ PRES PART,0.04,-0.02,-0.01,-0.01
FUT PROG ~ PRES,-0.29,0.32,-0.01,-0.01
FUT ~ MOD that be,0.04,-0.02,-0.01,-0.01
PRES PART ~ PRES PERF,0.04,-0.02,-0.01,-0.01
MOD may ~ PRES PERF,0.04,-0.02,-0.01,-0.01
MOD may ~ PAST,0.04,-0.02,-0.01,-0.01
MOD shall ~ PRES PERF,0.04,-0.02,-0.01,-0.01
MOD may ~ MOD might,0.04,-0.02,-0.01,-0.01
PAST PROG,0.04,-0.02,-0.01,-0.01
MOD lest ~ MOD would,0.04,-0.02,-0.01,-0.01
MOD can ~ MOD might,0.04,-0.02,-0.01,-0.01
MOD need not ~ MOD shall,0.04,-0.02,-0.01,-0.01
MOD could ~ MOD should,0.04,-0.02,-0.01,-0.01
MOD is to ~ PRES PART,-0.29,-0.02,0.32,-0.01
MOD could ~ MOD must,0.04,-0.02,-0.01,-0.01
MOD should ~ PRES PERF,0.04,-0.02,-0.01,-0.01
MOD let ~ MOD that be,0.04,-0.02,-0.01,-0.01
MOD need not ~ PRES,0.04,-0.02,-0.01,-0.01
PAST PROG ~ PRES,0.04,-0.02,-0.01,-0.01
PRES ~ PRES do,0.04,-0.02,-0.01,-0.01
MOD must ~ MOD should,0.04,-0.02,-0.01,-0.01
MOD that be,0.04,-0.02,-0.01,-0.01
MOD must ~ MOD quest must,0.04,-0.02,-0.01,-0.01
MOD is to ~ PRES,-0.46,-0.02,0.49,-0.01
PRES PROG,0.04,-0.02,-0.01,-0.01
MOD lest ~ MOD let,0.04,-0.02,-0.01,-0.01
MOD lest ~ MOD should,0.04,-0.02,-0.01,-0.01
MOD is to ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD can ~ MOD must,0.04,-0.02,-0.01,-0.01
MOD could ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD lest ~ MOD shall,0.04,-0.02,-0.01,-0.01
FUT ~ MOD was to,0.04,-0.02,-0.01,-0.01
MOD quest must,0.04,-0.02,-0.01,-0.01
PRES PERF ~ PRES PROG,0.04,-0.02,-0.01,-0.01
MOD quest must ~ MOD shall,0.04,-0.02,-0.01,-0.01
MOD might ~ PRES PERF,0.04,-0.02,-0.01,-0.01
PRES PART ~ PRES PROG,0.04,-0.02,-0.01,-0.01
MOD must ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD must ~ PRES PART,0.04,-0.02,-0.01,-0.01
FUT going-to ~ MOD lest,-0.96,0.98,-0.01,-0.01
PRES ~ PRES shall,0.04,-0.02,-0.01,-0.01
FUT PERF,0.04,-0.02,-0.01,-0.01
FUT PERF ~ PRES,0.04,-0.02,-0.01,-0.01
FUT PROG ~ MOD shall,0.04,-0.02,-0.01,-0.01
MOD is to ~ MOD lest,0.04,-0.02,-0.01,-0.01
FUT going-to ~ MOD is to,-0.96,-0.02,0.99,-0.01
FUT going-to ~ MOD may,0.04,-0.02,-0.01,-0.01
PRES ~ PRES can,0.04,-0.02,-0.01,-0.01
MOD must ~ PRES shall,0.04,-0.02,-0.01,-0.01
FUT ~ FUT PERF,0.04,-0.02,-0.01,-0.01
FUT ~ FUT PROG,0.04,-0.02,-0.01,-0.01
MOD must ~ PRES PROG,0.04,-0.02,-0.01,-0.01
MOD could ~ PAST PERF,0.04,-0.02,-0.01,-0.01
FUT ~ MOD,0.04,-0.02,-0.01,-0.01
MOD could ~ PRES PERF,0.04,-0.02,-0.01,-0.01
HAB used to ~ PRES,-0.96,-0.02,-0.01,0.99
FUT ~ PRES shall,0.04,-0.02,-0.01,-0.01
MOD may ~ MOD would,0.04,-0.02,-0.01,-0.01
MOD would ~ PAST PROG,0.04,-0.02,-0.01,-0.01
MOD lest ~ MOD must,0.04,-0.02,-0.01,-0.01
MOD would ~ PAST PERF,0.04,-0.02,-0.01,-0.01
MOD lest ~ MOD that be,0.04,-0.02,-0.01,-0.01
MOD can ~ MOD lest,0.04,-0.02,-0.01,-0.01
MOD ~ MOD let,0.04,-0.02,-0.01,-0.01
MOD VB ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD that be ~ TO INF,0.04,-0.02,-0.01,-0.01
MOD VB ~ MOD shall,0.04,-0.02,-0.01,-0.01
MOD VB ~ MOD can,0.04,-0.02,-0.01,-0.01
JJ ~ PRES,0.04,-0.02,-0.01,-0.01
MOD let ~ MOD might,0.04,-0.02,-0.01,-0.01
IMPV ~ PRES PERF,0.04,-0.02,-0.01,-0.01
MOD ~ PRES,0.04,-0.02,-0.01,-0.01
MOD should ~ PRES PART,0.04,-0.02,-0.01,-0.01
MOD let ~ MOD that,0.04,-0.02,-0.01,-0.01
IMPV ~ MOD need not,0.04,-0.02,-0.01,-0.01
MOD could ~ MOD shall,0.04,-0.02,-0.01,-0.01
MOD is to ~ MOD should,-0.96,0.98,-0.01,-0.01
MOD let ~ VB,0.04,-0.02,-0.01,-0.01
MOD is to ~ PRES PROG,0.04,-0.02,-0.01,-0.01
IMPV ~ MOD,0.04,-0.02,-0.01,-0.01
IMPV not ~ MOD must,0.04,-0.02,-0.01,-0.01
PAST PROG ~ PRES PART,0.04,-0.02,-0.01,-0.01
HAB used to ~ PRES PERF,0.04,-0.02,-0.01,-0.01
HAB used to ~ MOD would,0.04,-0.02,-0.01,-0.01
MOD may ~ MOD should,0.04,-0.02,-0.01,-0.01
MOD was to ~ PRES,0.04,-0.02,-0.01,-0.01
