genre,domain2,1,0
prophetic,Q,0.54,0.46
poetry,Q,0.71,0.29
prose,Q,0.54,0.46
instruction,Q,0.33,0.67
list,Q,0.1,0.9
prose,N,0.68,0.32
prophetic,N,0.5,0.5
list,N,0.5,0.5
instruction,N,1.0,0.0
