genre,domain2,1,0
prophetic,Q,-0.02,0.02
poetry,Q,0.21,-0.21
prose,Q,-0.02,0.02
instruction,Q,-0.26,0.26
list,Q,-0.46,0.46
prose,N,0.13,-0.13
prophetic,N,-0.05,0.05
list,N,-0.05,0.05
instruction,N,0.45,-0.45
